# x_Ainv held_b1_THz held_b2_THz held_b3_THz held_b4_THz held_b5_THz held_b6_THz held_b7_THz held_b8_THz held_b9_THz held_b10_THz held_b11_THz held_b12_THz held_b13_THz held_b14_THz held_b15_THz held_b16_THz held_b17_THz held_b18_THz held_b19_THz held_b20_THz held_b21_THz held_b22_THz held_b23_THz held_b24_THz held_b25_THz held_b26_THz held_b27_THz held_b28_THz held_b29_THz held_b30_THz
9.405314839577e-01 -3.050641431979e+01 -2.471076664160e+01 -2.448408567605e+01 -2.129152286376e+01 -1.824984466035e+01 -1.602819725830e+01 -1.486411066842e+01 -1.398135390968e+01 -1.139356312408e+01 -9.764221789136e+00 -2.675062175989e+00 -2.628447042268e+00 5.287826660110e+00 5.400049744192e+00 7.963420160813e+00 8.186957109559e+00 1.018447146621e+01 1.095723094602e+01 1.096328700334e+01 1.257565563010e+01 1.319461954310e+01 1.339585901487e+01 1.639090778377e+01 1.677363038192e+01 1.703365498061e+01 2.032505300227e+01 2.153834694029e+01 2.484203391573e+01 2.620072134963e+01 3.224486251783e+01
9.527461785545e-01 -3.047781953039e+01 -2.476793080289e+01 -2.448772940563e+01 -2.131715910405e+01 -1.824910332581e+01 -1.602369582502e+01 -1.484499118076e+01 -1.398058465057e+01 -1.140693839411e+01 -9.737746248408e+00 -2.687579187957e+00 -2.679892288588e+00 5.313975660179e+00 5.410240506480e+00 7.968171134566e+00 8.201549686822e+00 1.017611759820e+01 1.095330267504e+01 1.096916345114e+01 1.259820832534e+01 1.318206789477e+01 1.341160882947e+01 1.639078597548e+01 1.677083994149e+01 1.703647623398e+01 2.032893250605e+01 2.153479320028e+01 2.484307487435e+01 2.621892468313e+01 3.223680416173e+01
9.649608731514e-01 -3.044800919035e+01 -2.482357685029e+01 -2.448933031737e+01 -2.133963911612e+01 -1.824822069088e+01 -1.601983827959e+01 -1.482546034107e+01 -1.398066550266e+01 -1.141865041132e+01 -9.710232242106e+00 -2.752194396564e+00 -2.691254239443e+00 5.340737883972e+00 5.419313789823e+00 7.970426113379e+00 8.211833336239e+00 1.016593201225e+01 1.095018728899e+01 1.097255450555e+01 1.262173043782e+01 1.317310524521e+01 1.342729409601e+01 1.639069635268e+01 1.676893687280e+01 1.703784774369e+01 2.033286453280e+01 2.153187995416e+01 2.484373591971e+01 2.623484026181e+01 3.222664701579e+01
9.771755677482e-01 -3.041698229281e+01 -2.487772230687e+01 -2.448888700656e+01 -2.135896094702e+01 -1.824719180987e+01 -1.601664670325e+01 -1.480553377577e+01 -1.398159033908e+01 -1.142869124788e+01 -9.681747266608e+00 -2.820500660561e+00 -2.709221722624e+00 5.367466162979e+00 5.427177099908e+00 7.970218960952e+00 8.218064500198e+00 1.015379978101e+01 1.094793786186e+01 1.097344172797e+01 1.264615590477e+01 1.316782779808e+01 1.344285226948e+01 1.639066727349e+01 1.676791158659e+01 1.703776979628e+01 2.033685562085e+01 2.152961034411e+01 2.484401620466e+01 2.624847584807e+01 3.221438215790e+01
9.845908458231e-01 -3.046761119498e+01 -2.478730769173e+01 -2.448932975559e+01 -2.134035174007e+01 -1.824631995659e+01 -1.602467548376e+01 -1.481783053055e+01 -1.396978436270e+01 -1.143144245526e+01 -9.683812345919e+00 -2.852084479569e+00 -2.763491863091e+00 5.344304097591e+00 5.458955993187e+00 7.934651355949e+00 8.228650211153e+00 1.015083093874e+01 1.094596391732e+01 1.096519645535e+01 1.263566290885e+01 1.318026562667e+01 1.345029032501e+01 1.637834980453e+01 1.676276189726e+01 1.702668763042e+01 2.032820268218e+01 2.153634093492e+01 2.484294724278e+01 2.622162452106e+01 3.223690204575e+01
9.920061238979e-01 -3.051786148615e+01 -2.469655388161e+01 -2.448969975683e+01 -2.132007613652e+01 -1.824542925312e+01 -1.603282374104e+01 -1.483092319607e+01 -1.395784751080e+01 -1.143411730101e+01 -9.686176166787e+00 -2.883427433546e+00 -2.817717145255e+00 5.319839771689e+00 5.491207481773e+00 7.897326387062e+00 8.239047591835e+00 1.014764020939e+01 1.094417444361e+01 1.095680903908e+01 1.262512431145e+01 1.319296502018e+01 1.345783886149e+01 1.636546677191e+01 1.675782584821e+01 1.701525376092e+01 2.031938346732e+01 2.154321376103e+01 2.484183886719e+01 2.619441412501e+01 3.225959178476e+01
9.994214019727e-01 -3.056764976910e+01 -2.460568985868e+01 -2.448999660802e+01 -2.129802412889e+01 -1.824452048148e+01 -1.604107273883e+01 -1.484483726512e+01 -1.394580344269e+01 -1.143671747299e+01 -9.688837245033e+00 -2.914507652198e+00 -2.871817690976e+00 5.294038561275e+00 5.523889486970e+00 7.858240102267e+00 8.249234850838e+00 1.014421937303e+01 1.094258065262e+01 1.094830662091e+01 1.261456698241e+01 1.320590981291e+01 1.346549942964e+01 1.635203377051e+01 1.675310852715e+01 1.700348111660e+01 2.031041539826e+01 2.155021636400e+01 2.484069262375e+01 2.616690778186e+01 3.228240154536e+01
1.006836680048e+00 -3.061690024859e+01 -2.451494630665e+01 -2.449021990207e+01 -2.127407899600e+01 -1.824359443957e+01 -1.604940408955e+01 -1.485959877440e+01 -1.393367558605e+01 -1.143924486847e+01 -9.691792912243e+00 -2.945304892829e+00 -2.925718980874e+00 5.266858859916e+00 5.556959679326e+00 7.817399249538e+00 8.259190611334e+00 1.014056131366e+01 1.093971491949e+01 1.094119268288e+01 1.260401740150e+01 1.321908441241e+01 1.347327361347e+01 1.633806954270e+01 1.674861226201e+01 1.699138340226e+01 2.030131613629e+01 2.155733624149e+01 2.483951009786e+01 2.613916709616e+01 3.230528265347e+01
1.014251958122e+00 -3.066554398102e+01 -2.449036922782e+01 -2.442455601463e+01 -2.124811785014e+01 -1.824265194047e+01 -1.605779978944e+01 -1.487523417214e+01 -1.392148709128e+01 -1.144170159095e+01 -9.695039184312e+00 -2.979351433821e+00 -2.975800494083e+00 5.238251473355e+00 5.590375492583e+00 7.774822398985e+00 8.268893979235e+00 1.013666013869e+01 1.093105805191e+01 1.094001948249e+01 1.259350176694e+01 1.323247362495e+01 1.348116300035e+01 1.632359563057e+01 1.674433695596e+01 1.697897510437e+01 2.029210353055e+01 2.156456087074e+01 2.483829291360e+01 2.611125202481e+01 3.232818766487e+01
1.021667236197e+00 -3.071351819578e+01 -2.449044417073e+01 -2.433475391296e+01 -2.122001250109e+01 -1.824169381165e+01 -1.606624224815e+01 -1.489177015997e+01 -1.390926079087e+01 -1.144408994630e+01 -9.698570623731e+00 -3.032650017556e+00 -3.005977358412e+00 5.208159045751e+00 5.624094133489e+00 7.730541038908e+00 8.278324613426e+00 1.013251128584e+01 1.092235838415e+01 1.093906870187e+01 1.258304605913e+01 1.324606251815e+01 1.348916914995e+01 1.630863600481e+01 1.674028044713e+01 1.696627149241e+01 2.028279556574e+01 2.157187773086e+01 2.483704273266e+01 2.608322076547e+01 3.235107042512e+01
1.029082514272e+00 -3.076076568368e+01 -2.449044431371e+01 -2.424577668498e+01 -2.118963069989e+01 -1.824072089423e+01 -1.607471431343e+01 -1.490923350504e+01 -1.389701916335e+01 -1.144641243824e+01 -9.702380196008e+00 -3.085553890137e+00 -3.035819964481e+00 5.176515538138e+00 5.658072587509e+00 7.684600624013e+00 8.287462798623e+00 1.012811161488e+01 1.091363641282e+01 1.093834659861e+01 1.257267606755e+01 1.325983631356e+01 1.349729356208e+01 1.629321669097e+01 1.673643887272e+01 1.695328861552e+01 2.027341030898e+01 2.157927432416e+01 2.483576125324e+01 2.605512966250e+01 3.237388611603e+01
1.036497792347e+00 -3.080723424726e+01 -2.449036923784e+01 -2.415786190240e+01 -2.115683782301e+01 -1.823973404223e+01 -1.608319929123e+01 -1.492765081805e+01 -1.388478430146e+01 -1.144867176302e+01 -9.706459120812e+00 -3.138006071336e+00 -3.065314411119e+00 5.143245785975e+00 5.692267620439e+00 7.637061548834e+00 8.296289521358e+00 1.012345948141e+01 1.090491067970e+01 1.093785795682e+01 1.256241738839e+01 1.327378030319e+01 1.350553764365e+01 1.627736540965e+01 1.673280702076e+01 1.694004329461e+01 2.026396585661e+01 2.158673819648e+01 2.483445020888e+01 2.602703312948e+01 3.239659129037e+01
1.043913070422e+00 -3.085287620778e+01 -2.449021852317e+01 -2.407124664068e+01 -2.112149904864e+01 -1.823873412171e+01 -1.609168096182e+01 -1.494704829241e+01 -1.387257788394e+01 -1.145087080322e+01 -9.710796718607e+00 -3.189953142737e+00 -3.094448494715e+00 5.108265170135e+00 5.726635775953e+00 7.588000013405e+00 8.304786549613e+00 1.011855479074e+01 1.089619771995e+01 1.093760602289e+01 1.255229539859e+01 1.328787978503e+01 1.351390267435e+01 1.626111124312e+01 1.672937865698e+01 1.692655310964e+01 2.025448028121e+01 2.159425695644e+01 2.483311136711e+01 2.599898358735e+01 3.241914389584e+01
1.051328348497e+00 -3.089764796367e+01 -2.448999174949e+01 -2.398616554961e+01 -2.108348205899e+01 -1.823772200999e+01 -1.610014359213e+01 -1.496745139916e+01 -1.386042115091e+01 -1.145301262059e+01 -9.715380253769e+00 -3.241344975050e+00 -3.123211822378e+00 5.071479444096e+00 5.761133369129e+00 7.537508741381e+00 8.312936516573e+00 1.011339902996e+01 1.088751204388e+01 1.093759245905e+01 1.254233521177e+01 1.330212001381e+01 1.352238977144e+01 1.624448433686e+01 1.672614681846e+01 1.691283638222e+01 2.024497157931e+01 2.160181829369e+01 2.483174652807e+01 2.597103141700e+01 3.244150328969e+01
1.058743626571e+00 -3.094150959533e+01 -2.448968849710e+01 -2.390284838165e+01 -2.104266027526e+01 -1.823669859484e+01 -1.610857194511e+01 -1.498888453139e+01 -1.384833488204e+01 -1.145510044790e+01 -9.720194775404e+00 -3.292134481012e+00 -3.151595963549e+00 5.032784769215e+00 5.795716475991e+00 7.485697503574e+00 8.320723008915e+00 1.010799527726e+01 1.087886615143e+01 1.093781731567e+01 1.253256162045e+01 1.331648616370e+01 1.353099985327e+01 1.622751564040e+01 1.672310406954e+01 1.689891215352e+01 2.023545762024e+01 2.160940999625e+01 2.483035752301e+01 2.594322492559e+01 3.246363024501e+01
1.066158904646e+00 -3.098442451168e+01 -2.448930834761e+01 -2.382151701873e+01 -2.099891659411e+01 -1.823566477363e+01 -1.611695128607e+01 -1.501137059165e+01 -1.383633937761e+01 -1.145713767961e+01 -9.725222957364e+00 -3.342277392232e+00 -3.179594643144e+00 4.992068019294e+00 5.830340919147e+00 7.432693392698e+00 8.328130660008e+00 1.010234818767e+01 1.087027057768e+01 1.093827902283e+01 1.252299902828e+01 1.333096330046e+01 1.353973360189e+01 1.621023668874e+01 1.672024271856e+01 1.688480015772e+01 2.022595609660e+01 2.161701996681e+01 2.482894621262e+01 2.591561032528e+01 3.248548695001e+01
1.073574182721e+00 -3.102635913408e+01 -2.448885088471e+01 -2.374238208534e+01 -2.095214754782e+01 -1.823462145245e+01 -1.612526738670e+01 -1.503493051451e+01 -1.382445444185e+01 -1.145912786142e+01 -9.730444939234e+00 -3.391732058306e+00 -3.207203979669e+00 4.949207424249e+00 5.864962249620e+00 7.378640788847e+00 8.335145248273e+00 1.009646395545e+01 1.086173396719e+01 1.093897440090e+01 1.251367137572e+01 1.334553636124e+01 1.354859142431e+01 1.619267942364e+01 1.671755499646e+01 1.687052079102e+01 2.021648447682e+01 2.162463623811e+01 2.482751448533e+01 2.588823172382e+01 3.250703700100e+01
1.080989460796e+00 -3.106728261364e+01 -2.448831569495e+01 -2.366563928712e+01 -2.090226775934e+01 -1.823356954532e+01 -1.613350652693e+01 -1.505958271618e+01 -1.381269936849e+01 -1.146107467852e+01 -9.735838170375e+00 -3.440459266607e+00 -3.234422772061e+00 4.904073629518e+00 5.899535725019e+00 7.323700951146e+00 8.341753800881e+00 1.009035025361e+01 1.085326317393e+01 1.093989868968e+01 1.250460206184e+01 1.336019014019e+01 1.355757341285e+01 1.617487605166e+01 1.671503319980e+01 1.685609507661e+01 2.020705996004e+01 2.163224698751e+01 2.482606425542e+01 2.586113112581e+01 3.252824539020e+01
1.088404738871e+00 -3.110716657836e+01 -2.448770236851e+01 -2.359146566466e+01 -2.084921451344e+01 -1.823250997329e+01 -1.614165549502e+01 -1.508534246158e+01 -1.380109292815e+01 -1.146298194249e+01 -9.741377259422e+00 -3.488422081177e+00 -3.261252839253e+00 4.856531251214e+00 5.934016284219e+00 7.268051170666e+00 8.347944702789e+00 1.008401615183e+01 1.084486338373e+01 1.094104559475e+01 1.249581386479e+01 1.337490927906e+01 1.356667930423e+01 1.615685893565e+01 1.671266980193e+01 1.684154462575e+01 2.019769943386e+01 2.163984055063e+01 2.482459746104e+01 2.583434844388e+01 3.254907848920e+01
1.095820016946e+00 -3.114598490678e+01 -2.448701049998e+01 -2.352001599306e+01 -2.079295222549e+01 -1.823144366355e+01 -1.614970158610e+01 -1.511222113865e+01 -1.378965335745e+01 -1.146485357683e+01 -9.747033831954e+00 -3.535585699273e+00 -3.287699416545e+00 4.806441005302e+00 5.968358518809e+00 7.211883424873e+00 8.353707810994e+00 1.007747201429e+01 1.083653825514e+01 1.094240734982e+01 1.248732886290e+01 1.338967826153e+01 1.357590843757e+01 1.613866051531e+01 1.671045753622e+01 1.682689159541e+01 2.018841943526e+01 2.164740543424e+01 2.482311606209e+01 2.580792151887e+01 3.256950402873e+01
1.103235295020e+00 -3.118371352538e+01 -2.448623968914e+01 -2.345141957904e+01 -2.073347656850e+01 -1.823037154861e+01 -1.615763259946e+01 -1.514022542834e+01 -1.377839834970e+01 -1.146669360099e+01 -9.752776399391e+00 -3.581917324170e+00 -3.313771612730e+00 4.753662480276e+00 6.002516641633e+00 7.155402486586e+00 8.359034573644e+00 1.007072937951e+01 1.082829007501e+01 1.094397479308e+01 1.247916835822e+01 1.340448141085e+01 1.358525971140e+01 1.612031325250e+01 1.670838945571e+01 1.681215864268e+01 2.017923611485e+01 2.165493032832e+01 2.482162203799e+01 2.578188614833e+01 3.258949107548e+01
1.110650573095e+00 -3.122033022694e+01 -2.448538954169e+01 -2.338577770363e+01 -2.067081802437e+01 -1.822929456539e+01 -1.616543683476e+01 -1.516935635762e+01 -1.376734504686e+01 -1.146850611295e+01 -9.758570242475e+00 -3.627386052928e+00 -3.339482931474e+00 4.698057605531e+00 6.036444452812e+00 7.098823462146e+00 8.363918153484e+00 1.006380082469e+01 1.082011992459e+01 1.094573745569e+01 1.247135280396e+01 1.341930289013e+01 1.359473153950e+01 1.610184959734e+01 1.670645897319e+01 1.679736887642e+01 2.017016520486e+01 2.166240411751e+01 2.482011738531e+01 2.575627612235e+01 3.260901000662e+01
1.118065851170e+00 -3.125581450772e+01 -2.448445967001e+01 -2.332316192314e+01 -2.060504466168e+01 -1.822821365434e+01 -1.617310308745e+01 -1.519960822169e+01 -1.375651003279e+01 -1.147029527023e+01 -9.764377312980e+00 -3.671962777921e+00 -3.364851859559e+00 4.639494841060e+00 6.070095303797e+00 7.042368765078e+00 8.368353554794e+00 1.005669981691e+01 1.081202785225e+01 1.094768366022e+01 1.246390173712e+01 1.343412670509e+01 1.360432180589e+01 1.608330197099e+01 1.670465988525e+01 1.678254580651e+01 2.016122199090e+01 2.166981589177e+01 2.481860411525e+01 2.573112326612e+01 3.262803248247e+01
1.125481129245e+00 -3.129014742137e+01 -2.448344969393e+01 -2.326361337798e+01 -2.053626400671e+01 -1.822712975859e+01 -1.618062064349e+01 -1.523096735997e+01 -1.374590932769e+01 -1.147206526935e+01 -9.770156157563e+00 -3.715620100991e+00 -3.389902523010e+00 4.577854078922e+00 6.103422060098e+00 6.986264572289e+00 8.372337752752e+00 1.004944055427e+01 1.080401304903e+01 1.094980062691e+01 1.245683371720e+01 1.344893670880e+01 1.361402781889e+01 1.606470276200e+01 1.670298638376e+01 1.676771329108e+01 2.015242128773e+01 2.167715495652e+01 2.481708425102e+01 2.570645748835e+01 3.264653141788e+01
1.132896407320e+00 -3.132331144761e+01 -2.448235924141e+01 -2.320714317431e+01 -2.046462396061e+01 -1.822604382302e+01 -1.618797927354e+01 -1.526341076978e+01 -1.373555838348e+01 -1.147382032375e+01 -9.775861867873e+00 -3.758332259186e+00 -3.414665409712e+00 4.513032205675e+00 6.136377063510e+00 6.930736857227e+00 8.375869823814e+00 1.004203779956e+01 1.079607402337e+01 1.095207458579e+01 1.245016627191e+01 1.346371660854e+01 1.362384626445e+01 1.604608433296e+01 1.670143305746e+01 1.675289548207e+01 2.014377741903e+01 2.168441084208e+01 2.481555982510e+01 2.568230683496e+01 3.266448095268e+01
1.140311685394e+00 -3.135529037435e+01 -2.448118794930e+01 -2.315373380944e+01 -2.039031281058e+01 -1.822495679346e+01 -1.619516922680e+01 -1.529690454008e+01 -1.372547208021e+01 -1.147556464017e+01 -9.781446061177e+00 -3.800075061103e+00 -3.439178153483e+00 4.444949232118e+00 6.168912094851e+00 6.876007143722e+00 8.378951075352e+00 1.003450670948e+01 1.078820877208e+01 1.095449089257e+01 1.244391585047e+01 1.347844997451e+01 1.363377315897e+01 1.602747903490e+01 1.669999488614e+01 1.673811676959e+01 2.013530420126e+01 2.169157331269e+01 2.481403287631e+01 2.565869754719e+01 3.268185642158e+01
1.147726963469e+00 -3.138606919151e+01 -2.447993546404e+01 -2.310334152401e+01 -2.031355847221e+01 -1.822386961574e+01 -1.620218122456e+01 -1.533140208749e+01 -1.371566472339e+01 -1.147730239351e+01 -9.786856895846e+00 -3.840825832927e+00 -3.463486369408e+00 4.373554858593e+00 6.200978338447e+00 6.822288168719e+00 8.381585172458e+00 1.002686266210e+01 1.078041494441e+01 1.095703414655e+01 1.243809778477e+01 1.349312025050e+01 1.364380380168e+01 1.600891922740e+01 1.669866722928e+01 1.672340172527e+01 2.012701493146e+01 2.169863237494e+01 2.481250544683e+01 2.563565412362e+01 3.269863432387e+01
1.155142241544e+00 -3.141563399550e+01 -2.447860144234e+01 -2.305589939338e+01 -2.023462717028e+01 -1.822278323488e+01 -1.620900645366e+01 -1.536684217668e+01 -1.370615004211e+01 -1.147903770029e+01 -9.792039126038e+00 -3.880563373299e+00 -3.487644523065e+00 4.298835317821e+00 6.232526349850e+00 6.769779674247e+00 8.383778259395e+00 1.001912108536e+01 1.077268999715e+01 1.095968830910e+01 1.243272625894e+01 1.350771076648e+01 1.365393272701e+01 1.599043730219e+01 1.669744581085e+01 1.670877504499e+01 2.011892237900e+01 2.170557828579e+01 2.481097957908e+01 2.561319938530e+01 3.271479229310e+01
1.162557519619e+00 -3.144397190310e+01 -2.447718555185e+01 -2.301132092773e+01 -2.015382180778e+01 -1.822169859418e+01 -1.621563655978e+01 -1.540314670902e+01 -1.369694118802e+01 -1.148077459067e+01 -9.796934199803e+00 -3.919267916228e+00 -3.511716806705e+00 4.220820328781e+00 6.263506028579e+00 6.718664561414e+00 8.385539072790e+00 1.001129728918e+01 1.076503133862e+01 1.096243682116e+01 1.242781428713e+01 1.352220475321e+01 1.366415365720e+01 1.597206570892e+01 1.669426149128e+01 1.669632670142e+01 2.011103878108e+01 2.171240156014e+01 2.480945731242e+01 2.559135454350e+01 3.273030906710e+01
1.169972797694e+00 -3.147107097394e+01 -2.447568747185e+01 -2.296950393722e+01 -2.007148028233e+01 -1.822061663439e+01 -1.622206364081e+01 -1.544021826669e+01 -1.368805073503e+01 -1.148251697927e+01 -9.801480404648e+00 -3.956921101280e+00 -3.535777982904e+00 4.139590007950e+00 6.293866597992e+00 6.669105627320e+00 8.386879043238e+00 1.000340630354e+01 1.075743646014e+01 1.096526271886e+01 1.242337369962e+01 1.353658535910e+01 1.367445945555e+01 1.595383698148e+01 1.667988583554e+01 1.669530629873e+01 2.010337584178e+01 2.171909297804e+01 2.480794067981e+01 2.557013926936e+01 3.274516445845e+01
1.177388075769e+00 -3.149692014041e+01 -2.447410689387e+01 -2.293033443280e+01 -1.998797398858e+01 -1.821953829288e+01 -1.622828024023e+01 -1.547793740683e+01 -1.367949067968e+01 -1.148426863485e+01 -9.805613064270e+00 -3.993505950328e+00 -3.559914140442e+00 4.055281616753e+00 6.323556594749e+00 6.621243068371e+00 8.387812381581e+00 9.995462724800e+00 1.074990305391e+01 1.096814874617e+01 1.241941513711e+01 1.355083566913e+01 1.368484208077e+01 1.593578376375e+01 1.666567280022e+01 1.669438130737e+01 2.009594473448e+01 2.172564359154e+01 2.480643170435e+01 2.554957176499e+01 3.275933932559e+01
1.184803353843e+00 -3.152150914448e+01 -2.447244352233e+01 -2.289369036836e+01 -1.990370669847e+01 -1.821846450276e+01 -1.623427934069e+01 -1.551615971206e+01 -1.367127244230e+01 -1.148603314893e+01 -9.809264789795e+00 -4.029006850194e+00 -3.584223287945e+00 3.968096069436e+00 6.352523870719e+00 6.575192874455e+00 8.388356145696e+00 9.987480572355e+00 1.074242911656e+01 1.097107746401e+01 1.241594805271e+01 1.356493872634e+01 1.369529254310e+01 1.591793883353e+01 1.665164700127e+01 1.669354871828e+01 2.008875610732e+01 2.173204473119e+01 2.480493239570e+01 2.552966883541e+01 3.277281554465e+01
1.192218631918e+00 -3.154482848073e+01 -2.447069707512e+01 -2.285944507670e+01 -1.981911394465e+01 -1.821739619208e+01 -1.624005435762e+01 -1.555471262338e+01 -1.366340686861e+01 -1.148781390373e+01 -9.812365788330e+00 -4.063409540517e+00 -3.608815688606e+00 3.878304171237e+00 6.380715610557e+00 6.531046165608e+00 8.388530283271e+00 9.979473157325e+00 1.073501303817e+01 1.097403135524e+01 1.241298072139e+01 1.357887755573e+01 1.370580086267e+01 1.590033512373e+01 1.663783289063e+01 1.669280578843e+01 2.008182009140e+01 2.173828801231e+01 2.480344474642e+01 2.551044596075e+01 3.278557598235e+01
1.199633909993e+00 -3.156686934476e+01 -2.446886728425e+01 -2.282747030246e+01 -1.973466295211e+01 -1.821633428299e+01 -1.624559913319e+01 -1.559339211171e+01 -1.365590423207e+01 -1.148961403936e+01 -9.814844231040e+00 -4.096701106243e+00 -3.633813815147e+00 3.786252586448e+00 6.408078368562e+00 6.488869446766e+00 8.388357645703e+00 9.971452964955e+00 1.072765367669e+01 1.097699292523e+01 1.241052025626e+01 1.359263519090e+01 1.371635603105e+01 1.588300573969e+01 1.662425469909e+01 1.669215002095e+01 2.007514631150e+01 2.174436534090e+01 2.480197072821e+01 2.549191736840e+01 3.279760446967e+01
1.207049188068e+00 -3.158762358667e+01 -2.446695389632e+01 -2.279763878249e+01 -1.965085307041e+01 -1.821527969099e+01 -1.625090793038e+01 -1.563195928935e+01 -1.364877423657e+01 -1.149143642074e+01 -9.816626682339e+00 -4.128869974129e+00 -3.659351780535e+00 3.692369531824e+00 6.434558128783e+00 6.448705687788e+00 8.387863967993e+00 9.963431552027e+00 1.072035041812e+01 1.097994479777e+01 1.240857263117e+01 1.360619470341e+01 1.372694597672e+01 1.586598397169e+01 1.661093637922e+01 1.669157914619e+01 2.006874389884e+01 2.175026891943e+01 2.480051228812e+01 2.547409610445e+01 3.280888577678e+01
1.214464466143e+00 -3.160708366911e+01 -2.446495667316e+01 -2.276982636394e+01 -1.956821655469e+01 -1.821423332408e+01 -1.625597542730e+01 -1.567013712675e+01 -1.364202601967e+01 -1.149328360426e+01 -9.817638590985e+00 -4.159905912698e+00 -3.685574080821e+00 3.597170136276e+00 6.410576083756e+00 6.460100392630e+00 8.387077809376e+00 9.955419460367e+00 1.071310322300e+01 1.098286980611e+01 1.240714270878e+01 1.361953923515e+01 1.373755753546e+01 1.584930330155e+01 1.659790154857e+01 1.669109110352e+01 2.006262150560e+01 2.175599125227e+01 2.479907134465e+01 2.545699410419e+01 3.281940558904e+01
1.221879744218e+00 -3.162524262933e+01 -2.446287539230e+01 -2.274391368023e+01 -1.948731942459e+01 -1.821319608203e+01 -1.626079671189e+01 -1.570760752902e+01 -1.363566815625e+01 -1.149515780467e+01 -9.817804843164e+00 -4.189800035075e+00 -3.712633477857e+00 3.501261290430e+00 6.374482319706e+00 6.484650298386e+00 8.386030449383e+00 9.947426147254e+00 1.070591265997e+01 1.098575107926e+01 1.240623427358e+01 1.363265203369e+01 1.374817642680e+01 1.583299740230e+01 1.658517343280e+01 1.669068402425e+01 2.005678732086e+01 2.176152515104e+01 2.479764978383e+01 2.544062226106e+01 3.282915048415e+01
1.229295022292e+00 -3.164209404499e+01 -2.446070984747e+01 -2.271978742579e+01 -1.940876199365e+01 -1.821216885561e+01 -1.626536727671e+01 -1.574400914153e+01 -1.362970866232e+01 -1.149706086228e+01 -9.817050376765e+00 -4.218544804188e+00 -3.740687859655e+00 3.405345623717e+00 6.340409155067e+00 6.508152777098e+00 8.384755734241e+00 9.939459933297e+00 1.069877992734e+01 1.098857212341e+01 1.240585006890e+01 1.364551649075e+01 1.375878723769e+01 1.581710012981e+01 1.657277480879e+01 1.669035621558e+01 2.005124908746e+01 2.176686373965e+01 2.479624945528e+01 2.542499049385e+01 3.283810791064e+01
1.236710300367e+00 -3.165763200340e+01 -2.445845984911e+01 -2.269734128177e+01 -1.933317850749e+01 -1.821115252586e+01 -1.626968301421e+01 -1.577893639651e+01 -1.362415499928e+01 -1.149899421088e+01 -9.815300855237e+00 -4.246134039805e+00 -3.769895954237e+00 3.310223995980e+00 6.308327153469e+00 6.530552749054e+00 8.383289868909e+00 9.931527968005e+00 1.069170686362e+01 1.099131689852e+01 1.240599183719e+01 1.365811618381e+01 1.376937341464e+01 1.580164550507e+01 1.656072794761e+01 1.669010614568e+01 2.004601411967e+01 2.177200045925e+01 2.479487216817e+01 2.541010781178e+01 3.284626616747e+01
1.244125578442e+00 -3.167185107382e+01 -2.445612522479e+01 -2.267647654993e+01 -1.926123516587e+01 -1.821014796339e+01 -1.627374021212e+01 -1.581194046960e+01 -1.361901407809e+01 -1.150095884668e+01 -9.812483398515e+00 -4.272562926912e+00 -3.800411847997e+00 3.216795593017e+00 6.278195407869e+00 6.551795364663e+00 8.381671150773e+00 9.923636213089e+00 1.068469594819e+01 1.099396989025e+01 1.240666036271e+01 1.367043492091e+01 1.377991726589e+01 1.578666768608e+01 1.654905455709e+01 1.668993242981e+01 2.004108932096e+01 2.177692907301e+01 2.479351968725e+01 2.539598237702e+01 3.285361438510e+01
1.251540856517e+00 -3.168474628259e+01 -2.445370581965e+01 -2.265710255130e+01 -1.919362565454e+01 -1.820915602766e+01 -1.627753554923e+01 -1.584253296422e+01 -1.361429226372e+01 -1.150295529848e+01 -9.808527367568e+00 -4.297828024954e+00 -3.832378377598e+00 3.126054407108e+00 6.249964143310e+00 6.571826292651e+00 8.379939642071e+00 9.915789443192e+00 1.067775029323e+01 1.099651617718e+01 1.240785551586e+01 1.368245678863e+01 1.379039997486e+01 1.577220092790e+01 1.653777572399e+01 1.668983381761e+01 2.003648120188e+01 2.178164367064e+01 2.479219372888e+01 2.538262156458e+01 3.286014250771e+01
1.258956134592e+00 -3.169631309095e+01 -2.445120149680e+01 -2.263913684292e+01 -1.913106322299e+01 -1.820817756633e+01 -1.628106609145e+01 -1.587019323363e+01 -1.360999537939e+01 -1.150498359956e+01 -9.803365198131e+00 -4.321927277470e+00 -3.865919623097e+00 3.039080625726e+00 6.223577114345e+00 6.590592057372e+00 8.378136779556e+00 9.907991263559e+00 1.067087362809e+01 1.099894149337e+01 1.240957629820e+01 1.369416620308e+01 1.380080162658e+01 1.575827952961e+01 1.652691185568e+01 1.668980918141e+01 2.003219589744e+01 2.178613867288e+01 2.479089595701e+01 2.537003201906e+01 3.286584127681e+01
