distance,mode_1_THz,mode_2_THz,mode_3_THz,mode_4_THz,mode_5_THz,mode_6_THz,mode_7_THz,mode_8_THz,mode_9_THz,mode_10_THz,mode_11_THz,mode_12_THz,mode_13_THz,mode_14_THz,mode_15_THz,mode_16_THz,mode_17_THz,mode_18_THz,mode_19_THz,mode_20_THz,mode_21_THz,mode_22_THz,mode_23_THz,mode_24_THz,mode_25_THz,mode_26_THz,mode_27_THz,mode_28_THz,mode_29_THz,mode_30_THz,mode_31_THz,mode_32_THz,mode_33_THz,mode_34_THz,mode_35_THz,mode_36_THz,mode_37_THz,mode_38_THz,mode_39_THz,mode_40_THz,mode_41_THz,mode_42_THz,mode_43_THz,mode_44_THz,mode_45_THz,mode_46_THz,mode_47_THz,mode_48_THz,mode_49_THz,mode_50_THz,mode_51_THz,mode_52_THz,mode_53_THz,mode_54_THz,mode_55_THz,mode_56_THz,mode_57_THz,mode_58_THz,mode_59_THz,mode_60_THz,mode_61_THz,mode_62_THz,mode_63_THz,mode_64_THz,mode_65_THz,mode_66_THz,mode_67_THz,mode_68_THz,mode_69_THz,mode_70_THz,mode_71_THz,mode_72_THz,mode_73_THz,mode_74_THz,mode_75_THz,mode_76_THz,mode_77_THz,mode_78_THz,mode_79_THz,mode_80_THz,mode_81_THz,mode_82_THz,mode_83_THz,mode_84_THz,mode_85_THz,mode_86_THz,mode_87_THz,mode_88_THz,mode_89_THz,mode_90_THz,mode_91_THz,mode_92_THz,mode_93_THz,mode_94_THz,mode_95_THz,mode_96_THz,mode_97_THz,mode_98_THz,mode_99_THz,mode_100_THz,mode_101_THz,mode_102_THz,mode_103_THz,mode_104_THz,mode_105_THz,mode_106_THz,mode_107_THz,mode_108_THz,mode_109_THz,mode_110_THz,mode_111_THz,mode_112_THz,mode_113_THz,mode_114_THz,mode_115_THz,mode_116_THz,mode_117_THz,mode_118_THz,mode_119_THz,mode_120_THz
0.000000000000000000e+00,-4.047560352844805465e+01,-3.479280851463446567e+01,-3.185230870562773475e+01,-3.058811221483593457e+01,-2.806378129851746905e+01,-1.508299302438642188e-06,-1.251356979688430796e-06,-1.137026370469602291e-06,-1.084452669833779099e-06,-9.767988549220379104e-07,-9.016088313325524733e-07,-8.572330250315209235e-07,-8.029304068587834591e-07,-7.298019334168575317e-07,-7.149010180485843435e-07,-6.589427939107833633e-07,-6.153503337946063771e-07,-5.401135020368068456e-07,-4.973271725585569038e-07,-4.922493075821397560e-07,-4.669065228318833128e-07,-4.544007423055558968e-07,-4.119788094454435970e-07,-4.022023991499975793e-07,-3.847338080644992570e-07,-3.761384708447224404e-07,-3.389542922882445768e-07,-3.370610752064060049e-07,-3.229471313466824181e-07,-2.991552472377782456e-07,-2.893032407044538801e-07,-2.743274004374450177e-07,-2.611011124198565890e-07,-2.534765184507633389e-07,-2.413409633031860881e-07,-2.343811022215051100e-07,-2.280397329517734182e-07,-2.220972669524782977e-07,-2.097814385853535448e-07,-2.052239664303363273e-07,-1.885607565886280817e-07,-1.869202631120448400e-07,-1.720025674433281236e-07,-1.641068415874946744e-07,-1.552561103266401766e-07,-1.474754377524525989e-07,-1.368427159377005732e-07,-1.304716855572784351e-07,-1.164363837859777776e-07,-1.090900722582994308e-07,-1.046961853830019574e-07,-9.838354771786624673e-08,-9.119955748256200594e-08,-8.965687390758198174e-08,-8.256451583265049927e-08,-6.646490251422116399e-08,-5.742332566040421769e-08,-5.269446357272121536e-08,-4.126387171774445871e-08,-3.392135586278017695e-08,-1.064417784148792487e-08,2.264114422048434405e-08,3.735930683420787795e-08,4.886812691516176435e-08,5.204502939806423187e-08,6.089062607883170766e-08,7.051728131431823906e-08,7.512366872372721613e-08,8.883036323295960574e-08,9.051575661686515375e-08,1.032561712201469797e-07,1.088385210966714556e-07,1.141214468215060178e-07,1.266996612741287973e-07,1.318304174542622481e-07,1.455568589465456324e-07,1.504021801840863754e-07,1.649427013855579335e-07,1.687469529744464293e-07,1.746279582614743594e-07,1.895881799606324839e-07,1.921153783460921216e-07,2.014921608746005477e-07,2.128008659365719671e-07,2.188767251200265970e-07,2.309707288485062321e-07,2.446597193400395849e-07,2.524484595518799054e-07,2.676183854901572952e-07,2.764155813402336470e-07,2.778857238267015678e-07,2.916388053215302020e-07,3.088544712557459104e-07,3.255004841650465454e-07,3.369688937620992467e-07,3.522286085468747037e-07,3.903221390926576693e-07,4.115181197471902366e-07,4.250619821747764200e-07,4.368026267764598466e-07,4.625634242101381940e-07,4.768484306650080625e-07,5.231043140183499077e-07,5.615008411174531077e-07,6.337279846109006394e-07,6.539371797870354615e-07,6.668112074807446774e-07,7.225524713116251535e-07,7.676333101775128951e-07,7.993187444095449134e-07,8.966195496089046653e-07,9.255258229796158794e-07,1.081962420878273665e-06,1.254168622255815693e-06,1.303919049966710110e-06,6.596504535759110865e+01,6.988936538033883039e+01,7.124303193842932558e+01,7.456488276445419672e+01,7.700199076148962263e+01
1.186944606778267495e-03,-4.047002966778312327e+01,-3.479227617789283755e+01,-3.185381986187465486e+01,-3.058031817719176004e+01,-2.805601915465344476e+01,-4.093385682354391264e+00,-3.826369503698132668e+00,-3.551257020103887552e+00,-3.008511507411355534e+00,-2.670069851272307559e+00,-2.556304428026413333e+00,-2.362987023873573733e+00,-2.204701248315363848e+00,-2.172032575301200641e+00,-2.095392354232706644e+00,-2.013954884220468422e+00,-1.939219965679483515e+00,-1.877590245438840899e+00,-1.776004409305096177e+00,-1.724525844322997381e+00,-1.676193527892166468e+00,-1.636898004763805314e+00,-1.532287495623317231e+00,-1.472780393311052594e+00,-1.432424678160214793e+00,-1.390805295936135444e+00,-1.308713692777895954e+00,-1.278533634551469067e+00,-1.232231479393266493e+00,-1.178025461156158027e+00,-1.119759002373270418e+00,-1.078174496038180052e+00,-1.058281489871694570e+00,-1.018191062297781002e+00,-9.659119849660114943e-01,-8.675071285076754179e-01,-8.229246438978271572e-01,-7.749029708409846950e-01,-7.615600380399829561e-01,-7.304654293890429084e-01,-7.146999588251956581e-01,-6.985516506116018487e-01,-6.607183502923625884e-01,-6.441359032850940691e-01,-6.143024010638433730e-01,-5.694160194190344138e-01,-5.392798688319048184e-01,-5.224622222798833704e-01,-5.108773944164742842e-01,-4.355740432388582328e-01,-4.084181678175025643e-01,-3.923861710744260267e-01,-3.699184984553428590e-01,-3.262219215993082400e-01,-2.632532770481334494e-01,-1.702945160179137885e-01,-1.129936464539861019e-01,-9.193908007174633745e-02,-5.545482410494515652e-02,-2.784854426594519580e-02,3.248952304456868140e-02,5.384131855446977477e-02,9.240205900485413959e-02,1.142238380412141235e-01,1.678494508376190963e-01,2.640635059283075736e-01,3.245052429058921106e-01,3.704420942388013116e-01,3.929551606332987723e-01,4.069838295280902019e-01,4.371540579252414793e-01,5.095308834102905138e-01,5.208664297877239058e-01,5.369847874942955679e-01,5.706340241596256080e-01,6.133732903419596427e-01,6.445729961708576150e-01,6.597806846507774381e-01,6.995240515220868538e-01,7.148579961817952411e-01,7.304086729341736639e-01,7.633936027068443098e-01,7.760494045994563717e-01,8.236924898547132168e-01,8.684964827291524747e-01,9.668346657936432997e-01,1.015632192835757008e+00,1.059460534288199973e+00,1.075784531052182080e+00,1.119933423375345516e+00,1.177755523337691512e+00,1.225891759211578114e+00,1.276752381798293312e+00,1.301244003367134860e+00,1.384575429659917756e+00,1.430701709399949229e+00,1.468537386171878012e+00,1.532147900944184737e+00,1.639027966641912304e+00,1.677956181656813150e+00,1.727869796267833991e+00,1.777057803096764976e+00,1.885156713060921030e+00,1.939641025803084950e+00,2.013258910903991339e+00,2.098763046531005649e+00,2.167205299987881251e+00,2.204089300725197820e+00,2.356274615674890160e+00,2.573825969149781567e+00,2.689648907309612369e+00,3.034080134960781550e+00,3.492134958084724961e+00,3.760632640550648720e+00,4.024141132604067472e+00,6.596531783712160291e+01,6.988937382105352469e+01,7.124248704500989504e+01,7.456453286179905149e+01,7.700186077514409533e+01
2.373889213556534990e-03,-4.045341688674858460e+01,-3.479068920219083338e+01,-3.185823242709067316e+01,-3.055712956796323709e+01,-2.803286347457066086e+01,-5.829893738630095079e+00,-5.450545565367640677e+00,-5.058283583394962868e+00,-4.229049935434167296e+00,-3.758950134409111410e+00,-3.596995348778025736e+00,-3.341853956721017482e+00,-3.113934688301577491e+00,-3.069884755515219332e+00,-2.956066883822559888e+00,-2.844357655960083164e+00,-2.738266610936832546e+00,-2.645391240199829852e+00,-2.507003524858855137e+00,-2.433035408151244194e+00,-2.365526639201046777e+00,-2.309939807014477431e+00,-2.164038298992377651e+00,-2.082439788647237222e+00,-2.023699095644267754e+00,-1.968007556239541600e+00,-1.854121089724070304e+00,-1.806168354837721424e+00,-1.743919916055514996e+00,-1.663740737792921642e+00,-1.581061414631914852e+00,-1.524698008867272137e+00,-1.493286694455558949e+00,-1.439206141609908007e+00,-1.363362847606183648e+00,-1.224615893612623463e+00,-1.161419448375531571e+00,-1.093324881217580868e+00,-1.073948972759417142e+00,-1.031400087538099752e+00,-1.008814282848758292e+00,-9.856361318706402530e-01,-9.337843416536045771e-01,-9.093793782770346334e-01,-8.678320503494096894e-01,-8.032304240200325296e-01,-7.633049952504317170e-01,-7.388899548596058464e-01,-7.221176168348298896e-01,-6.141246882454149958e-01,-5.775913177178292335e-01,-5.537388615399165825e-01,-5.218098479878956475e-01,-4.618765504676942135e-01,-3.710995603348493099e-01,-2.421469678850274032e-01,-1.587721220400044320e-01,-1.294873718106941130e-01,-7.931144488660488157e-02,-3.637730394106228338e-02,4.932024675048344436e-02,7.477272147831887095e-02,1.308256959429156263e-01,1.622209474281761377e-01,2.352597704960389391e-01,3.733762082459822773e-01,4.570211898479993318e-01,5.233264197423787012e-01,5.553248814017189838e-01,5.735637208626002126e-01,6.185597171251692172e-01,7.183410539518981786e-01,7.343104222007671433e-01,7.569302263511881179e-01,8.066400446873300822e-01,8.652358894304457149e-01,9.105643630479461903e-01,9.311451513733364216e-01,9.883756021027026994e-01,1.009274774885007719e+00,1.031276908363940592e+00,1.079121380178551304e+00,1.096541688451245555e+00,1.163509858472613123e+00,1.227435108022046695e+00,1.365977672470067850e+00,1.432037143091873022e+00,1.496337249247182921e+00,1.518227189516652142e+00,1.581548913760104202e+00,1.662979380779924243e+00,1.726121734531652407e+00,1.801085121060697292e+00,1.833015367712016452e+00,1.950492822151782102e+00,2.018859188407355454e+00,2.070592630727694949e+00,2.163554765853961115e+00,2.315985968458781574e+00,2.370473981512290162e+00,2.442436856293703773e+00,2.509965503077085547e+00,2.666709985350717016e+00,2.739480570159795736e+00,2.842417872126489442e+00,2.965352234651361218e+00,3.056387097855480572e+00,3.112188405504472399e+00,3.322973380044382807e+00,3.646694203283531444e+00,3.813997500330495782e+00,4.300674179218690441e+00,4.891928570600050818e+00,5.265144779040980438e+00,5.634622780115829066e+00,6.596612856483658049e+01,6.988939949074610070e+01,7.124086492468983067e+01,7.456349170005667304e+01,7.700147417095165281e+01
3.560833820334802918e-03,-4.042609110857739552e+01,-3.478807777628964004e+01,-3.186520766086774614e+01,-3.051910713408198461e+01,-2.799470493409131322e+01,-7.183276118233961505e+00,-6.717212056157715772e+00,-6.233903547913723919e+00,-5.142440256164242385e+00,-4.580285400183305988e+00,-4.378438487202812368e+00,-4.089108617171254068e+00,-3.805280436107671971e+00,-3.753229814948780163e+00,-3.607735141309221127e+00,-3.475424085700490551e+00,-3.345300276710042819e+00,-3.224148454949914200e+00,-3.061581668849018723e+00,-2.969951433052843370e+00,-2.888097070590537552e+00,-2.820099542422362493e+00,-2.644378777215998788e+00,-2.547090668768995592e+00,-2.473306501885056630e+00,-2.408915192168108899e+00,-2.273210427558423952e+00,-2.207149191664811827e+00,-2.134739710245335598e+00,-2.032929357936204440e+00,-1.931362039382152895e+00,-1.865627787153986583e+00,-1.822946500818840354e+00,-1.759639401470306286e+00,-1.664902203399740044e+00,-1.495839496589466799e+00,-1.418111155805701351e+00,-1.334520086448953924e+00,-1.310148266853677468e+00,-1.259805727255180363e+00,-1.231706675131086337e+00,-1.203098738066837869e+00,-1.141842524541544890e+00,-1.110849065494442733e+00,-1.060437376488500894e+00,-9.803143893281942578e-01,-9.347501231448683834e-01,-9.041022118169306232e-01,-8.828657248661051504e-01,-7.492608536817887410e-01,-7.065593417871125492e-01,-6.761241920441033448e-01,-6.366413866544885503e-01,-5.657712303059585501e-01,-4.525417831790617407e-01,-2.978168533384720207e-01,-1.930945427843726581e-01,-1.577408572231402684e-01,-9.802583402388315159e-02,-4.117069391114906718e-02,6.437970764423996128e-02,8.979756030954409718e-02,1.602839275498141314e-01,1.993387314594198823e-01,2.852512665141246351e-01,4.566787156054000762e-01,5.568526350035577499e-01,6.395327461601453267e-01,6.789683603192948613e-01,6.992485815565212537e-01,7.573070104741802533e-01,8.760189759880959715e-01,8.955089959031923286e-01,9.233805765033108459e-01,9.864699677640230702e-01,1.055761490108682477e+00,1.112875112750564277e+00,1.137032080763349828e+00,1.208097880968147075e+00,1.232593700609879717e+00,1.259691265451365227e+00,1.319607290025942126e+00,1.340350925225374246e+00,1.421713006534520929e+00,1.501076755096266702e+00,1.669720033852978514e+00,1.746675490229375960e+00,1.827780888177190644e+00,1.854527019911749619e+00,1.932238864175559012e+00,2.031535637647241099e+00,2.102446080568027842e+00,2.197689489466661872e+00,2.234494640126014620e+00,2.377061311204422545e+00,2.464516024365594138e+00,2.525786573277621017e+00,2.643227550473969067e+00,2.831276838252115180e+00,2.897064361496073825e+00,2.987051961171285352e+00,3.066970046616563916e+00,3.263066170926644194e+00,3.347593886996079071e+00,3.471950463613966864e+00,3.624038137900052803e+00,3.728906760008459109e+00,3.802028949443193806e+00,4.054746509259477882e+00,4.470120910811915316e+00,4.680441181809145590e+00,5.271865953832707952e+00,5.930979259462130670e+00,6.378248113436222333e+00,6.826324152649136501e+00,6.596745757362722884e+01,6.988944337465359524e+01,7.123820302655813919e+01,7.456178471395465124e+01,7.700084091554036547e+01
4.747778427113069979e-03,-4.038859383832284067e+01,-3.478449245417758107e+01,-3.187425111888515872e+01,-3.046712882460617067e+01,-2.794218988965691963e+01,-8.335749358326562941e+00,-7.796698638221295496e+00,-7.236368091692535032e+00,-5.888987273299057357e+00,-5.258815104475551117e+00,-5.019330590353799693e+00,-4.712656830095861338e+00,-4.379945400077267514e+00,-4.321210547642422739e+00,-4.146968927698114982e+00,-3.999527948284498979e+00,-3.849375956639513596e+00,-3.700629979106332179e+00,-3.521341161724418356e+00,-3.414793534851399137e+00,-3.321040363983293275e+00,-3.242601390747783086e+00,-3.043787720150852305e+00,-2.933796691388039779e+00,-2.846798846970220787e+00,-2.776751319223007552e+00,-2.625579190842575628e+00,-2.539998978436401877e+00,-2.460561175397432354e+00,-2.339667852321643426e+00,-2.222077416144563333e+00,-2.150185068080893380e+00,-2.096086791239735181e+00,-2.025890332388039727e+00,-1.914948226312825907e+00,-1.721112313913035985e+00,-1.630894416162914862e+00,-1.534160844040602267e+00,-1.505255445981800833e+00,-1.449145755862948137e+00,-1.416134935459149702e+00,-1.383066433169998000e+00,-1.315170567262485157e+00,-1.278217487643563244e+00,-1.220166804005307526e+00,-1.126955932955784334e+00,-1.078115784159172641e+00,-1.041990623449662312e+00,-1.016417494613782946e+00,-8.611618425247519193e-01,-8.139110962262386950e-01,-7.776256628253660486e-01,-7.313656535082381227e-01,-6.527584565445206932e-01,-5.197294801417955412e-01,-3.448961472686354890e-01,-2.212865059076315755e-01,-1.809207898572023909e-01,-1.140148977433629862e-01,-4.399065989409044891e-02,7.843769383911364246e-02,1.017187630915372815e-01,1.850062044992900057e-01,2.307093455912044289e-01,3.257369358315265750e-01,5.260020520305944691e-01,6.390327788104630535e-01,7.360322837667099272e-01,7.818601299826510864e-01,8.028419505722860228e-01,8.733382345900028154e-01,1.006054912717036398e+00,1.028435151042838003e+00,1.061301291938502089e+00,1.136200359561990503e+00,1.213158273607174653e+00,1.281030504700854999e+00,1.307841768856321973e+00,1.390690006077777374e+00,1.417588002691127391e+00,1.449202659943279237e+00,1.519721052674853912e+00,1.542969010368159921e+00,1.635958159712423754e+00,1.729283029265936023e+00,1.922391451369632298e+00,2.006363897821191067e+00,2.102154389587659544e+00,2.134515030712766048e+00,2.223384160011852462e+00,2.337527179253497955e+00,2.411699745949458240e+00,2.525217460727607222e+00,2.566078796277819762e+00,2.728398571554762508e+00,2.833478768505641732e+00,2.901955626747179107e+00,3.041476384045322501e+00,3.259969536880351182e+00,3.334571175511619856e+00,3.440760614982139476e+00,3.529523791111083053e+00,3.760029468112176865e+00,3.853023006742806622e+00,3.994380151487732178e+00,4.170460660993803970e+00,4.284771169498504229e+00,4.374856753408127297e+00,4.660458894701849708e+00,5.161156811174145709e+00,5.411029285890357698e+00,6.083516260670515763e+00,6.775882429254302508e+00,7.278404258500768442e+00,7.790033979884774418e+00,6.596927213259134248e+01,6.988950692861223501e+01,7.123456299570122496e+01,7.455945361935130222e+01,7.699997729756215392e+01
5.934723033891337041e-03,-4.034167925636514695e+01,-3.478000436675415585e+01,-3.188479020450594348e+01,-3.040233074147381132e+01,-2.787621480105597271e+01,-9.355554137506784329e+00,-8.752809514792105006e+00,-8.124954898880819343e+00,-6.522774026110853995e+00,-5.842519507958934710e+00,-5.565326677232553365e+00,-5.253454763404483252e+00,-4.876511137205653768e+00,-4.811532366856918763e+00,-4.610766081851211062e+00,-4.451870917307534370e+00,-4.284436768153300434e+00,-4.108094116147624320e+00,-3.917424664130054968e+00,-3.797976464599084778e+00,-3.693879689179762060e+00,-3.606068448255519865e+00,-3.389223607107909153e+00,-3.267948922341636475e+00,-3.169127915888198643e+00,-3.095485429274673628e+00,-2.933827395981580821e+00,-2.827039698638205145e+00,-2.742531629476519406e+00,-2.604584302685689412e+00,-2.472818986345687531e+00,-2.397027217676527933e+00,-2.331443934794861228e+00,-2.255560657682870396e+00,-2.130450832335529565e+00,-1.915668760666406456e+00,-1.814273221089916843e+00,-1.705887320380269578e+00,-1.672700450750704837e+00,-1.612145352873980197e+00,-1.574583579246500609e+00,-1.537800119580298164e+00,-1.465305847127906791e+00,-1.422839071400141542e+00,-1.357681947090212171e+00,-1.253241888551741567e+00,-1.202642516346283497e+00,-1.161646958338500735e+00,-1.131637521898986920e+00,-9.575668395197668437e-01,-9.067009634610369018e-01,-8.651561325636873967e-01,-8.124255883383213472e-01,-7.284887468636621621e-01,-5.773157625049676334e-01,-3.862260612844869434e-01,-2.454148931547669443e-01,-2.006204012794551017e-01,-1.281988871623140624e-01,-4.559292528800645145e-02,9.115682546639877759e-02,1.120989970267896457e-01,2.066090023987134094e-01,2.582567700501193220e-01,3.597840522399034513e-01,5.859118175507211923e-01,7.093223681142987180e-01,8.193076308659258400e-01,8.708256107298020243e-01,8.915581505329152057e-01,9.742203271749864113e-01,1.117441893317694390e+00,1.142245440874987583e+00,1.180285989826602044e+00,1.265745810793365900e+00,1.348204831140351390e+00,1.426262440865819769e+00,1.455192296400016572e+00,1.548321347321373276e+00,1.576768222864783464e+00,1.612625579366755879e+00,1.692732234913301381e+00,1.717896440904484345e+00,1.820555175311850071e+00,1.927243171883250117e+00,2.140888476653167061e+00,2.229019669774032764e+00,2.337977346033838444e+00,2.377176337161636788e+00,2.474561363847756379e+00,2.601586341797728519e+00,2.675762489591059001e+00,2.806069087185992128e+00,2.850845492267418457e+00,3.029133516658256031e+00,3.150887133275930729e+00,3.225093308608443454e+00,3.385090344735480539e+00,3.630644878157985644e+00,3.712268869295377804e+00,3.833635604969286348e+00,3.928659463191035428e+00,4.190206293352140676e+00,4.289697488492992150e+00,4.445050131552569006e+00,4.640762517784589924e+00,4.762384858303216006e+00,4.869271838991095613e+00,5.181796890179543702e+00,5.764433365395612796e+00,6.051896511740404883e+00,6.785952371139037709e+00,7.492208055757356711e+00,8.034996696980750031e+00,8.599816687798538695e+00,6.597152755411268288e+01,6.988959181738258053e+01,7.123002951518064663e+01,7.455655541571201184e+01,7.699890545768023742e+01
7.121667640669605837e-03,-4.028630943612791526e+01,-3.477470525235050047e+01,-3.189624489981788003e+01,-3.032605915631802063e+01,-2.779792110081872991e+01,-1.027602793857312946e+01,-9.616706932083184611e+00,-8.928604968868478764e+00,-7.071403489560250222e+00,-6.355622048067683494e+00,-6.039758503133986878e+00,-5.731861742666689352e+00,-5.314321376590296353e+00,-5.243108760080073871e+00,-5.017844955863141720e+00,-4.850108482805630672e+00,-4.667501973001558113e+00,-4.463399161153949635e+00,-4.265493480654284575e+00,-4.134824387069013341e+00,-4.021550532629730945e+00,-3.924795821774346827e+00,-3.694264466057179952e+00,-3.562183591278563100e+00,-3.452803266677648253e+00,-3.377074107766688371e+00,-3.209167172237448629e+00,-3.079503959725244933e+00,-2.991190998623767250e+00,-2.838039709507701680e+00,-2.693437446174019811e+00,-2.615435684125092752e+00,-2.538496813289137677e+00,-2.457448177830789948e+00,-2.319926284517944470e+00,-2.087148322872176553e+00,-1.975564284376632118e+00,-1.856581215998679868e+00,-1.819274782074289831e+00,-1.755171077276352243e+00,-1.713333874090062547e+00,-1.673465201026338667e+00,-1.598031458661709703e+00,-1.550432380240645003e+00,-1.478330737091108960e+00,-1.364289210669479946e+00,-1.312887347621069400e+00,-1.267608759332593094e+00,-1.232980939109335372e+00,-1.042381049426740480e+00,-9.884576011767233217e-01,-9.421921385058801279e-01,-8.830497035372076864e-01,-7.957934069126866294e-01,-6.276550736056946134e-01,-4.231963696730885460e-01,-2.665360780019199183e-01,-2.176301073360943916e-01,-1.410510814250913458e-01,-4.638623861234558721e-02,1.015110398306529743e-01,1.224989729248144310e-01,2.259015761591902649e-01,2.829212105464598004e-01,3.889701435399775531e-01,6.386885035494443974e-01,7.706357666620953228e-01,8.926267728773249477e-01,9.492634642623769547e-01,9.690636640098220234e-01,1.063718892227649926e+00,1.214727520465417543e+00,1.241577552018737318e+00,1.285168476414646932e+00,1.380065944162664815e+00,1.466338803531812784e+00,1.554194072075481214e+00,1.584925539754327817e+00,1.687078793676543231e+00,1.716445513636434494e+00,1.756411176149664133e+00,1.845294135143741077e+00,1.871892325513391686e+00,1.982671539745497924e+00,2.102548147673957146e+00,2.333683463498613442e+00,2.423700744483713532e+00,2.544696812151232557e+00,2.591935844924212695e+00,2.695581751573835838e+00,2.834052236316005668e+00,2.905819802926499662e+00,3.051541603118655743e+00,3.100367999811611597e+00,3.291783050022942358e+00,3.429408029972922378e+00,3.508337232808225181e+00,3.687506207317577722e+00,3.957611991527364648e+00,4.044848409056638339e+00,4.180718588062878993e+00,4.279945166957242364e+00,4.569939141740584354e+00,4.674604553356618730e+00,4.841767009121297427e+00,5.052857575914647903e+00,5.181278920086856310e+00,5.304631526408378761e+00,5.639791041814480543e+00,6.302399110920807956e+00,6.625821603881231425e+00,7.403155939316076406e+00,8.114497658866001828e+00,8.683812888036140265e+00,9.293725687664492696e+00,6.597416829549560191e+01,6.988969958252849324e+01,7.122470868071161476e+01,7.455316102035476433e+01,7.699765275680414334e+01
8.308612247447872898e-03,-4.022364697480995943e+01,-3.476870710044278923e+01,-3.190807918275793398e+01,-3.023984352883325499e+01,-2.770869222069572047e+01,-1.111563814533349515e+01,-1.040562028625111424e+01,-9.663310982664963689e+00,-7.551218798344196514e+00,-6.812125714496908735e+00,-6.456559292322820554e+00,-6.159406864444612495e+00,-5.704527011340630338e+00,-5.626896719395714896e+00,-5.379141219424120379e+00,-5.204430953204224330e+00,-5.008388554643919299e+00,-4.776446019903409557e+00,-4.574626639690230867e+00,-4.434226839060707803e+00,-4.312790862541437065e+00,-4.206979430529944608e+00,-3.966764757677414543e+00,-3.823747231375688838e+00,-3.705054622568767275e+00,-3.628383646830422027e+00,-3.457935864499952494e+00,-3.303914082735219804e+00,-3.212597728393650431e+00,-3.046024299043299521e+00,-2.889631519173538887e+00,-2.810708136223551090e+00,-2.722758564126511516e+00,-2.636636392064544587e+00,-2.488302295887026450e+00,-2.239952513078729890e+00,-2.119015740763059874e+00,-1.990249886490735420e+00,-1.948955380392415782e+00,-1.881892064626228933e+00,-1.836042832476206366e+00,-1.793637094435443613e+00,-1.716678576583732463e+00,-1.664304792127048183e+00,-1.585218037897796695e+00,-1.463098807957794012e+00,-1.411419231799033724e+00,-1.362466848793296048e+00,-1.323036125690178588e+00,-1.117866642733873261e+00,-1.061219520795986471e+00,-1.010742444632618975e+00,-9.451096220146333327e-01,-8.563054559310031566e-01,-6.721256268328409389e-01,-4.565823628606558438e-01,-2.852682597766344474e-01,-2.324054930022057819e-01,-1.528576817661599085e-01,-4.661624688711788617e-02,1.086414252350253462e-01,1.340455522891021711e-01,2.433440491698299624e-01,3.052249339168462416e-01,4.142392869398074384e-01,6.856447641522681602e-01,8.246785116605179766e-01,9.578898538917982597e-01,1.019107582213052199e+00,1.037526373429025206e+00,1.143979505928288676e+00,1.300570633626238815e+00,1.329167108102158767e+00,1.378730393743019533e+00,1.482015605728731700e+00,1.570731753505876016e+00,1.668069026061248517e+00,1.700416908983389153e+00,1.810463965872059156e+00,1.840305853793453350e+00,1.884301545481811502e+00,1.981251987575281426e+00,2.008852890545081316e+00,2.126455962845702707e+00,2.259536519553558609e+00,2.505658862478541860e+00,2.595704040918398459e+00,2.727893308028652264e+00,2.784152149550376265e+00,2.892097987177959961e+00,3.040852054678038208e+00,3.108546980111655866e+00,3.268211246067938003e+00,3.321325147407898193e+00,3.523714323992275244e+00,3.676407906412728632e+00,3.759345268815857288e+00,3.956486427755030011e+00,4.249104795038499915e+00,4.340804534413865490e+00,4.490653075986068110e+00,4.592376242697253197e+00,4.908683511148642431e+00,5.017505163775575205e+00,5.194887315221741630e+00,5.416968691934116009e+00,5.552943334098761063e+00,5.692098621193165897e+00,6.046657811046340036e+00,6.788054488864510461e+00,7.145584484677146797e+00,7.947935028584781847e+00,8.663987554999943441e+00,9.246357579429464124e+00,9.894419593169656579e+00,6.597712932778308925e+01,6.988983127149309382e+01,7.121872590793286406e+01,7.454935356468703844e+01,7.699625100679803325e+01
