# Tetrahedron method
       -1.8970069578        0.0000000000
       -1.7831891996        0.0000000000
       -1.6693714414        0.0000000000
       -1.5555536832        0.0000000000
       -1.4417359250        0.0000000000
       -1.3279181668        0.0000000000
       -1.2141004086        0.0000000000
       -1.1002826503        0.0000000000
       -0.9864648921        0.0000000000
       -0.8726471339        0.0000000000
       -0.7588293757        0.0000000000
       -0.6450116175        0.0000000000
       -0.5311938593        0.0000000000
       -0.4173761011        0.0000000000
       -0.3035583429        0.0000000000
       -0.1897405847        0.0000000000
       -0.0759228264        0.0000000000
        0.0378949318        0.0000392752
        0.1517126900        0.0006284525
        0.2655304482        0.0019246571
        0.3793482064        0.0039608043
        0.4931659646        0.0092135138
        0.6069837228        0.0146839513
        0.7208014810        0.0212325966
        0.8346192392        0.0288179202
        0.9484369975        0.0383553295
        1.0622547557        0.0497007593
        1.1760725139        0.0610512584
        1.2898902721        0.0740086258
        1.4037080303        0.0875902069
        1.5175257885        0.1033727077
        1.6313435467        0.1221522612
        1.7451613049        0.1416833969
        1.8589790631        0.1629472453
        1.9727968214        0.1867147637
        2.0866145796        0.2151432572
        2.2004323378        0.2450760819
        2.3142500960        0.2768938749
        2.4280678542        0.3175207095
        2.5418856124        0.3613556404
        2.6557033706        0.4120552140
        2.7695211288        0.4728795210
        2.8833388870        0.5463531128
        2.9971566453        0.6276755178
        3.1109744035        0.7421934175
        3.2247921617        0.8880270090
        3.3386099199        1.1104883938
        3.4524276781        1.5865674301
        3.5662454363        2.1043523356
        3.6800631945        2.5756940544
        3.7938809527        2.5589103082
        3.9076987109        2.4682023266
        4.0215164692        2.8673225365
        4.1353342274        2.6053823372
        4.2491519856        3.0746139870
        4.3629697438        2.3172729249
        4.4767875020        2.0813851196
        4.5906052602        2.3804498984
        4.7044230184        2.4772068143
        4.8182407766        2.1203433167
        4.9320585348        2.7325302645
        5.0458762931        2.6966268092
        5.1596940513        1.5496618420
        5.2735118095        1.5775905629
        5.3873295677        1.3730967566
        5.5011473259        1.6597528871
        5.6149650841        1.2127732657
        5.7287828423        1.2045501741
        5.8426006005        1.4177886402
        5.9564183587        1.5922733340
        6.0702361170        1.4541325152
        6.1840538752        1.4630377565
        6.2978716334        1.5187142109
        6.4116893916        1.3865008810
        6.5255071498        1.4560846792
        6.6393249080        1.6314286350
        6.7531426662        1.6139608902
        6.8669604244        1.4619577356
        6.9807781826        1.2015963271
        7.0945959409        1.1283667405
        7.2084136991        1.3294657434
        7.3222314573        1.7343708061
        7.4360492155        2.0828541317
        7.5498669737        2.5904933236
        7.6636847319        3.1356450426
        7.7775024901        3.4020701519
        7.8913202483        4.6224211596
        8.0051380065        7.2299837400
        8.1189557648        4.5389589875
        8.2327735230        3.3596235542
        8.3465912812        2.8611458380
        8.4604090394        1.7052757319
        8.5742267976        1.6427473289
        8.6880445558        1.7393886165
        8.8018623140        1.8444350893
        8.9156800722        2.4333547069
        9.0294978304        2.9553947813
        9.1433155886        2.5471531094
        9.2571333469        2.7227044180
        9.3709511051        2.4905209095
        9.4847688633        2.4864948991
        9.5985866215        2.6297156066
        9.7124043797        3.0296673199
        9.8262221379        2.5861333269
        9.9400398961        1.4457475401
       10.0538576543        1.1654379702
       10.1676754125        0.8562264517
       10.2814931708        0.5762481056
       10.3953109290        1.6308604282
       10.5091286872        1.9240643839
       10.6229464454        2.1751709084
       10.7367642036        3.0148550814
       10.8505819618        6.0653380902
       10.9643997200        1.6113466240
       11.0782174782        0.2775677426
       11.1920352364        0.1463716490
       11.3058529947        0.5407233898
       11.4196707529        2.4222432807
       11.5334885111        3.7311135967
       11.6473062693        1.9703125756
       11.7611240275        1.8850337376
       11.8749417857        2.1251634287
       11.9887595439        2.4825921537
