# Tetrahedron method
        9.7922126067        1.1477935171
        9.9030686445        0.9231454450
       10.0139246823        0.6221754938
       10.1247807200        1.9538270671
       10.2356367578        2.0764083848
       10.3464927956        2.6820602627
       10.4573488333        3.9699245910
       10.5682048711        4.0070548942
       10.6790609089        1.6016142779
       10.7899169466        0.9745635492
       10.9007729844        1.9812579711
       11.0116290222        4.6260632134
       11.1224850599        1.7658535945
       11.2333410977        2.1840648395
       11.3441971355        1.9864906598
       11.4550531732        1.7688678905
       11.5659092110        2.3173585022
       11.6767652488        1.8622263433
       11.7876212865        2.2532919766
       11.8984773243        2.3178953159
       12.0093333621        3.4116941742
       12.1201893998        3.6564049293
       12.2310454376        2.3004034595
       12.3419014754        2.2116132297
       12.4527575131        2.3866306254
       12.5636135509        3.2289842089
       12.6744695887        2.7395051865
       12.7853256264        1.8232486895
       12.8961816642        1.1452348182
       13.0070377020        1.0023018312
       13.1178937398        0.9869416991
       13.2287497775        1.0571331937
       13.3396058153        1.1400858180
       13.4504618531        0.9754906801
       13.5613178908        1.1847042041
       13.6721739286        1.5671799838
       13.7830299664        1.2795303808
       13.8938860041        2.3735793405
       14.0047420419        3.1443276725
       14.1155980797        1.3474055261
       14.2264541174        1.4663697213
       14.3373101552        2.0352355540
       14.4481661930        2.5297251690
       14.5590222307        1.7945693501
       14.6698782685        1.6289016653
       14.7807343063        0.6007753336
       14.8915903440        0.4517447514
       15.0024463818        0.6345360439
       15.1133024196        0.5964230016
       15.2241584573        0.5190421239
       15.3350144951        0.4880445090
       15.4458705329        0.4835488839
       15.5567265706        0.5026861760
       15.6675826084        0.5334155377
       15.7784386462        0.6141780007
       15.8892946839        0.7267932092
       16.0001507217        0.8372063127
       16.1110067595        0.9426025672
       16.2218627972        1.0804327686
       16.3327188350        1.2473951091
       16.4435748728        1.4097335571
       16.5544309105        1.5640723577
       16.6652869483        1.7178174262
       16.7761429861        1.8793338177
       16.8869990238        1.9797249052
       16.9978550616        1.6334884158
       17.1087110994        0.7957036186
       17.2195671372        1.8038368907
       17.3304231749        1.7745316896
       17.4412792127        1.6624687798
       17.5521352505        2.2088998946
       17.6629912882        2.4537676174
       17.7738473260        2.3910263296
       17.8847033638        1.0943471860
       17.9955594015        0.7985017313
       18.1064154393        0.5984467592
       18.2172714771        0.4056960346
       18.3281275148        0.2155545615
       18.4389835526        0.0823471384
       18.5498395904        0.0000000000
       18.6606956281        0.0000000000
       18.7715516659        0.0000000000
       18.8824077037        0.0000000000
       18.9932637414        0.0000000000
       19.1041197792        0.0000000000
       19.2149758170        0.0000000000
       19.3258318547        0.0000000000
       19.4366878925        0.0000000000
       19.5475439303        0.0000000000
       19.6583999680        0.0000000000
       19.7692560058        0.0000000000
       19.8801120436        0.0000000000
       19.9909680813        0.0000000000
       20.1018241191        0.0000000000
       20.2126801569        0.0000000000
       20.3235361946        0.0000000000
