LAMMPS data file via write_data, version 22 Jul 2025, timestep = 10000, units = metal

16000 atoms
2 atom types

0 138.1249906443492 xlo xhi
0 216.6199784278512 ylo yhi
0 30 zlo zhi
69.0639012647188 0 0 xy xz yz

Masses

1 69.723
2 15.999

Atoms # atomic

1601 1 1.598386495112968 2.8366999968680178 10.563818116765884 0 0 0
1602 1 5.040367911948714 2.891189916680886 10.69360418033147 0 0 0
1603 1 8.510514290503947 2.8554464123944916 10.678650982981566 0 0 0
9604 2 13.629089871652837 3.5389475094436245 10.021258252428007 0 0 0
1604 1 11.917320900289436 2.8839840158258188 10.669227372818629 0 0 0
9605 2 17.086250825874206 3.532368194219442 10.000739672174278 0 0 0
1605 1 15.360227579050713 2.876373199104963 10.618134054324758 0 0 0
9606 2 20.535558553362122 3.5269654078045116 10.069896395914341 0 0 0
1606 1 18.80496920216257 2.857516198594153 10.597161900881819 0 0 0
9607 2 24.010823411051792 3.5473705769085093 10.072523317990983 0 0 0
1607 1 22.292620056852527 2.871232898439644 10.650847456640204 0 0 0
1608 1 25.71023909731156 2.8660151873204356 10.688628261587995 0 0 0
1609 1 29.191166894654636 2.908911021303695 10.574820810739547 0 0 0
9610 2 34.37172835039287 3.6606055516015044 9.966927752477815 0 0 0
1610 1 32.64417146193446 2.9558109131876464 10.578373780228508 0 0 0
9611 2 37.80308913126547 3.656735443892996 9.946964006323794 0 0 0
1611 1 36.104561945462656 2.9601437151027885 10.54833816789424 0 0 0
9612 2 41.2360216429743 3.592898183781272 9.823602643512208 0 0 0
1612 1 39.51213344659334 2.9428849538322446 10.487568585269283 0 0 0
9613 2 44.69698233829133 3.6080033666149163 9.693660850124422 0 0 0
1613 1 42.99262483814727 2.949145585374415 10.335851395109648 0 0 0
9614 2 48.15833644389404 3.5783570729298413 9.566879437822799 0 0 0
1614 1 46.43627811519814 2.8897331350003506 10.198403848405672 0 0 0
9615 2 51.678711331745575 3.5782221086002974 9.634360095984922 0 0 0
1615 1 49.922025363524185 2.91821358154504 10.17201101915285 0 0 0
