 # Frequency[cm^-1] DOS PDOS
  1.7362826005E+01  4.3328840309E-05  3.3708E-06  3.3875E-06  3.3875E-06  3.3967E-06  3.3967E-06  3.3708E-06  5.7547E-06  5.7547E-06  5.7547E-06  5.7547E-06
  1.8362826005E+01  4.6706584868E-05  3.6325E-06  3.6510E-06  3.6510E-06  3.6613E-06  3.6613E-06  3.6325E-06  6.2042E-06  6.2042E-06  6.2042E-06  6.2042E-06
  1.9362826005E+01  5.0212606465E-05  3.9041E-06  3.9245E-06  3.9245E-06  3.9359E-06  3.9359E-06  3.9041E-06  6.6710E-06  6.6710E-06  6.6710E-06  6.6710E-06
  2.0362826005E+01  5.3846905101E-05  4.1854E-06  4.2079E-06  4.2079E-06  4.2204E-06  4.2204E-06  4.1854E-06  7.1549E-06  7.1549E-06  7.1549E-06  7.1549E-06
  2.1362826005E+01  5.7609480776E-05  4.4766E-06  4.5012E-06  4.5012E-06  4.5151E-06  4.5151E-06  4.4766E-06  7.6560E-06  7.6560E-06  7.6560E-06  7.6560E-06
  2.2362826005E+01  6.1500333490E-05  4.7775E-06  4.8044E-06  4.8044E-06  4.8197E-06  4.8197E-06  4.7775E-06  8.1743E-06  8.1743E-06  8.1743E-06  8.1743E-06
  2.3362826005E+01  6.5519463242E-05  5.0883E-06  5.1176E-06  5.1176E-06  5.1343E-06  5.1343E-06  5.0883E-06  8.7098E-06  8.7098E-06  8.7098E-06  8.7098E-06
  2.4362826005E+01  6.9666870034E-05  5.4088E-06  5.4407E-06  5.4407E-06  5.4590E-06  5.4590E-06  5.4088E-06  9.2625E-06  9.2625E-06  9.2625E-06  9.2625E-06
  2.5362826005E+01  7.3942553864E-05  5.7391E-06  5.7737E-06  5.7737E-06  5.7936E-06  5.7936E-06  5.7391E-06  9.8324E-06  9.8324E-06  9.8324E-06  9.8324E-06
  2.6362826005E+01  7.8346514734E-05  6.0791E-06  6.1166E-06  6.1166E-06  6.1383E-06  6.1383E-06  6.0791E-06  1.0420E-05  1.0420E-05  1.0420E-05  1.0420E-05
  2.7362826005E+01  8.2878752642E-05  6.4290E-06  6.4695E-06  6.4695E-06  6.4930E-06  6.4930E-06  6.4290E-06  1.1024E-05  1.1024E-05  1.1024E-05  1.1024E-05
  2.8362826005E+01  9.1775316393E-05  7.1189E-06  7.1651E-06  7.1651E-06  7.1892E-06  7.1892E-06  7.1189E-06  1.2207E-05  1.2207E-05  1.2207E-05  1.2207E-05
  2.9362826005E+01  1.3027941261E-04  1.0103E-05  1.0177E-05  1.0177E-05  1.0207E-05  1.0207E-05  1.0103E-05  1.7326E-05  1.7326E-05  1.7326E-05  1.7326E-05
  3.0362826005E+01  1.7542076252E-04  1.3603E-05  1.3703E-05  1.3703E-05  1.3752E-05  1.3752E-05  1.3603E-05  2.3327E-05  2.3327E-05  2.3327E-05  2.3327E-05
  3.1362826005E+01  2.2997537357E-04  1.7832E-05  1.7962E-05  1.7962E-05  1.8038E-05  1.8038E-05  1.7832E-05  3.0578E-05  3.0578E-05  3.0578E-05  3.0578E-05
  3.2362826005E+01  2.7475460133E-04  2.1306E-05  2.1453E-05  2.1453E-05  2.1558E-05  2.1558E-05  2.1306E-05  3.6530E-05  3.6530E-05  3.6530E-05  3.6530E-05
  3.3362826005E+01  3.0975844579E-04  2.4023E-05  2.4177E-05  2.4177E-05  2.4309E-05  2.4309E-05  2.4023E-05  4.1185E-05  4.1186E-05  4.1186E-05  4.1185E-05
  3.4362826005E+01  3.3498690696E-04  2.5980E-05  2.6135E-05  2.6135E-05  2.6291E-05  2.6291E-05  2.5980E-05  4.4543E-05  4.4545E-05  4.4545E-05  4.4543E-05
