-3.165868620508147213e+00 0.000000000000000000e+00
-3.013396343006329747e+00 0.000000000000000000e+00
-2.860924065504512281e+00 0.000000000000000000e+00
-2.708451788002694816e+00 0.000000000000000000e+00
-2.555979510500877350e+00 0.000000000000000000e+00
-2.403507232999059884e+00 0.000000000000000000e+00
-2.251034955497242418e+00 0.000000000000000000e+00
-2.098562677995424952e+00 0.000000000000000000e+00
-1.946090400493607486e+00 0.000000000000000000e+00
-1.793618122991790020e+00 0.000000000000000000e+00
-1.641145845489972555e+00 0.000000000000000000e+00
-1.488673567988155089e+00 0.000000000000000000e+00
-1.336201290486337623e+00 0.000000000000000000e+00
-1.183729012984520157e+00 0.000000000000000000e+00
-1.031256735482702691e+00 0.000000000000000000e+00
-8.787844579808852252e-01 0.000000000000000000e+00
-7.263121804790677594e-01 0.000000000000000000e+00
-5.738399029772502935e-01 1.206319843835785832e+00
-4.213676254754328276e-01 1.405253731467554168e+00
-2.688953479736153618e-01 7.642042966516469082e-01
-1.164230704717978959e-01 5.943764883489511819e-01
3.604920703001956994e-02 5.332482590148793777e-01
1.885214845318370358e-01 4.081044311538064573e-01
3.409937620336545017e-01 5.703534049815917051e-01
4.934660395354719675e-01 6.355266948076084832e-01
6.459383170372894334e-01 6.791166394337774248e-01
7.984105945391068992e-01 7.353571141328851812e-01
9.508828720409243651e-01 7.654265542575007242e-01
1.103355149542741831e+00 8.131558030900190026e-01
1.255827427044559297e+00 3.541199907950404846e+00
1.408299704546376763e+00 1.358672559821200387e+00
1.560771982048194229e+00 1.420779726376270480e+00
1.713244259550011694e+00 1.613670033838464413e+00
1.865716537051829160e+00 2.046636064588450488e+00
2.018188814553646626e+00 1.597972439565867653e+00
2.170661092055464092e+00 1.058241267589774770e+00
2.323133369557281558e+00 1.007639771561506414e+00
2.475605647059099024e+00 1.153305449215530576e+00
2.628077924560916490e+00 1.221893122871258175e+00
2.780550202062733955e+00 2.083565916950904651e+00
2.933022479564551421e+00 1.858831850609392156e+00
3.085494757066368887e+00 1.975377152641528911e+00
3.237967034568186353e+00 2.774429326940676788e+00
3.390439312070003819e+00 2.117307238306618711e+00
3.542911589571821285e+00 1.192371215887827463e+00
3.695383867073638751e+00 1.105334394037408741e+00
3.847856144575456216e+00 1.176890358151930993e+00
4.000328422077274126e+00 1.239395957153948791e+00
4.152800699579090704e+00 1.448303912028729323e+00
4.305272977080909058e+00 1.725432067749654630e+00
4.457745254582725636e+00 2.245405436430052415e+00
4.610217532084543990e+00 9.847392338941836076e-01
4.762689809586360568e+00 1.023294530776394984e+00
4.915162087088178922e+00 1.096701543813677127e+00
5.067634364589995499e+00 1.274542480896558416e+00
5.220106642091812077e+00 1.544288442079128076e+00
5.372578919593630431e+00 1.931980174682844220e+00
5.525051197095448785e+00 2.422011811372254186e+00
5.677523474597265363e+00 1.612569091681172129e+00
5.829995752099081940e+00 1.296816703741726418e+00
5.982468029600900294e+00 1.188513317693266735e+00
6.134940307102718648e+00 6.226429396702809704e+00
6.287412584604535226e+00 1.130178015017863302e+00
6.439884862106351804e+00 9.059999578031943113e-01
6.592357139608170158e+00 2.938530461461678622e-01
6.744829417109988512e+00 2.418781649727337613e-01
6.897301694611805090e+00 2.117465092672210780e-01
7.049773972113621667e+00 0.000000000000000000e+00
7.202246249615440021e+00 2.737480096350185743e+00
7.354718527117258375e+00 3.195566822790259387e+00
7.507190804619074953e+00 4.121136471379732491e+00
7.659663082120891531e+00 1.799356366089341908e+00
7.812135359622709885e+00 7.750738179852763921e+00
7.964607637124528239e+00 1.670879617557311958e+00
8.117079914626344816e+00 1.064507210934812598e+00
8.269552192128161394e+00 1.010946122510948397e+00
8.422024469629979748e+00 1.442511728612367650e+00
8.574496747131798102e+00 1.346159902957012378e+00
8.726969024633614680e+00 1.317805530806001491e+00
8.879441302135431258e+00 8.486680880040342601e-01
9.031913579637249612e+00 8.311641581500491816e-01
9.184385857139067966e+00 9.185470082388612623e-01
9.336858134640884543e+00 7.205116077830375776e-01
9.489330412142701121e+00 6.481603895131934356e-01
9.641802689644519475e+00 8.216194729264899577e-01
9.794274967146337829e+00 9.188782573813466525e-01
9.946747244648154407e+00 1.100201267419355533e+00
1.009921952214997098e+01 1.389192327371566948e+00
1.025169179965178934e+01 2.034730933975370526e+00
1.040416407715360769e+01 4.285383388906358171e+00
1.055663635465542427e+01 2.228716023927059808e+00
1.070910863215724085e+01 2.253578747019206130e+00
1.086158090965905920e+01 2.877877317470474594e+00
1.101405318716087756e+01 1.120784878097268678e+00
1.116652546466269413e+01 9.180504676647804896e-01
1.131899774216451071e+01 1.224950851724118106e+00
1.147147001966632907e+01 0.000000000000000000e+00
1.162394229716814742e+01 0.000000000000000000e+00
1.177641457466996400e+01 0.000000000000000000e+00
1.192888685217178057e+01 0.000000000000000000e+00
1.208135912967359893e+01 2.911667677040137292e+00
1.223383140717541728e+01 3.570777043270016993e+00
1.238630368467723386e+01 3.234344515045029844e+00
1.253877596217905044e+01 2.442035647263378184e+00
1.269124823968086879e+01 1.291841447582775748e+00
1.284372051718268715e+01 0.000000000000000000e+00
1.299619279468450550e+01 2.436329421066734113e+00
1.314866507218632030e+01 2.397780288043075192e+00
1.330113734968813866e+01 2.772517884804967636e+00
1.345360962718995701e+01 2.803075363561353228e+00
1.360608190469177181e+01 2.101164444425769773e+00
1.375855418219359017e+01 0.000000000000000000e+00
1.391102645969540852e+01 0.000000000000000000e+00
1.406349873719722687e+01 0.000000000000000000e+00
1.421597101469904523e+01 0.000000000000000000e+00
1.436844329220086003e+01 0.000000000000000000e+00
1.452091556970267838e+01 0.000000000000000000e+00
1.467338784720449674e+01 0.000000000000000000e+00
1.482586012470631154e+01 2.737530779611897280e+00
1.497833240220812989e+01 1.401243371772096902e+00
1.513080467970994825e+01 1.279078792176734369e+00
1.528327695721176660e+01 1.391980236588826081e+00
1.543574923471358495e+01 2.629277124005927835e+00
1.558822151221539976e+01 0.000000000000000000e+00
1.574069378971721811e+01 0.000000000000000000e+00
1.589316606721903646e+01 0.000000000000000000e+00
1.604563834472085304e+01 0.000000000000000000e+00
1.619811062222267140e+01 0.000000000000000000e+00
1.635058289972448975e+01 0.000000000000000000e+00
1.650305517722630810e+01 0.000000000000000000e+00
1.665552745472812646e+01 0.000000000000000000e+00
1.680799973222994126e+01 0.000000000000000000e+00
1.696047200973175961e+01 0.000000000000000000e+00
1.711294428723357797e+01 0.000000000000000000e+00
1.726541656473539277e+01 0.000000000000000000e+00
1.741788884223721112e+01 0.000000000000000000e+00
1.757036111973902948e+01 0.000000000000000000e+00
1.772283339724084783e+01 0.000000000000000000e+00
1.787530567474266618e+01 0.000000000000000000e+00
1.802777795224448099e+01 0.000000000000000000e+00
1.818025022974629934e+01 0.000000000000000000e+00
1.833272250724811769e+01 0.000000000000000000e+00
1.848519478474993250e+01 0.000000000000000000e+00
1.863766706225175085e+01 0.000000000000000000e+00
1.879013933975356920e+01 0.000000000000000000e+00
1.894261161725538756e+01 0.000000000000000000e+00
1.909508389475720591e+01 4.984788832225736321e+00
1.924755617225902071e+01 1.917580558322716788e+00
1.940002844976083907e+01 1.268635619134303560e+00
1.955250072726265742e+01 1.139547136058454591e+00
1.970497300476447222e+01 1.103715071430666050e+00
1.985744528226629058e+01 1.165690474973066326e+00
2.000991755976810893e+01 1.371308568299779207e+00
2.016238983726992728e+01 3.595087264959573758e+00
2.031486211477174564e+01 0.000000000000000000e+00
2.046733439227356044e+01 0.000000000000000000e+00
2.061980666977537879e+01 0.000000000000000000e+00
2.077227894727719715e+01 0.000000000000000000e+00
2.092475122477901195e+01 0.000000000000000000e+00
2.107722350228083030e+01 0.000000000000000000e+00
2.122969577978264866e+01 0.000000000000000000e+00
2.138216805728446701e+01 0.000000000000000000e+00
2.153464033478628536e+01 0.000000000000000000e+00
2.168711261228810017e+01 0.000000000000000000e+00
2.183958488978991852e+01 0.000000000000000000e+00
2.199205716729173687e+01 0.000000000000000000e+00
2.214452944479355168e+01 0.000000000000000000e+00
2.229700172229537003e+01 0.000000000000000000e+00
2.244947399979718838e+01 0.000000000000000000e+00
2.260194627729900674e+01 0.000000000000000000e+00
2.275441855480082509e+01 0.000000000000000000e+00
2.290689083230263989e+01 0.000000000000000000e+00
2.305936310980445825e+01 0.000000000000000000e+00
2.321183538730627660e+01 0.000000000000000000e+00
2.336430766480809140e+01 0.000000000000000000e+00
2.351677994230990976e+01 0.000000000000000000e+00
2.366925221981172811e+01 0.000000000000000000e+00
2.382172449731354646e+01 7.411966644885482625e-01
2.397419677481536482e+01 8.676981758851999293e-01
2.412666905231717962e+01 1.045084271602126025e+00
2.427914132981899797e+01 1.331522659543737497e+00
2.443161360732081633e+01 1.804140481169817622e+00
2.458408588482263113e+01 3.085569960011055546e+00
2.473655816232444948e+01 4.486954363936636270e+00
2.488903043982626784e+01 0.000000000000000000e+00
2.504150271732808619e+01 0.000000000000000000e+00
2.519397499482990455e+01 0.000000000000000000e+00
2.534644727233171935e+01 0.000000000000000000e+00
2.549891954983353770e+01 0.000000000000000000e+00
2.565139182733535606e+01 0.000000000000000000e+00
2.580386410483717086e+01 0.000000000000000000e+00
2.595633638233898921e+01 0.000000000000000000e+00
2.610880865984080756e+01 0.000000000000000000e+00
2.626128093734262592e+01 0.000000000000000000e+00
2.641375321484444427e+01 0.000000000000000000e+00
2.656622549234625907e+01 0.000000000000000000e+00
2.671869776984807743e+01 0.000000000000000000e+00
2.687117004734989578e+01 0.000000000000000000e+00
2.702364232485171058e+01 0.000000000000000000e+00
2.717611460235352894e+01 0.000000000000000000e+00
2.732858687985534729e+01 0.000000000000000000e+00
