0.000000000000000000e+00 -1.317053420144156592e-02 -1.109897351204407884e-02 -4.953930065000277848e-07 1.462347617074733293e-07 3.171734885444897993e-07 1.272882910255592175e-03 2.794607013082619051e+00 2.794645143076431193e+00 4.436924668029841534e+00 4.437006543554690374e+00 8.015066383080521106e+00 8.016046899356318534e+00 8.186020413326170697e+00 8.186477308412168696e+00 8.386178317911861413e+00 8.386270586987453868e+00 1.036608211175316363e+01 1.036614642014958143e+01 1.083098859031078476e+01 1.083108598045879489e+01 1.247306284262505116e+01 1.247349218489568834e+01 1.302205914790129349e+01 1.302254396919474821e+01 1.552593441190870571e+01 1.552620699474864630e+01 2.020794054367788561e+01 2.020921524042304540e+01 2.465758694550596886e+01 2.465942441250587081e+01
1.519769838211115992e-03 -2.317715661484235148e-02 -2.275895525728816385e-02 7.364821432180521099e-02 7.557342036201955549e-02 1.178852157617695379e-01 1.209590290373387805e-01 2.794960501971905931e+00 2.795001612737835206e+00 4.437363431089483612e+00 4.437445901040299567e+00 8.014343706420113733e+00 8.015321848493412560e+00 8.185743033607877805e+00 8.186197425810311401e+00 8.386763151042378794e+00 8.386856893610906027e+00 1.036614234285109504e+01 1.036620758248577623e+01 1.083095836474206131e+01 1.083105665547320662e+01 1.247322028982582154e+01 1.247364880927305819e+01 1.302234847960535014e+01 1.302283275541466878e+01 1.552570390548577350e+01 1.552597585935571445e+01 2.020761064662582740e+01 2.020888214204467559e+01 2.465762111126782941e+01 2.465945403477758546e+01
3.039539676422231985e-03 -4.563913836100875338e-02 -4.540267844010216491e-02 1.494020951445179102e-01 1.512660333956861169e-01 2.373816989609136285e-01 2.404335878184515329e-01 2.796021853747981289e+00 2.796070680049985047e+00 4.438679837942267170e+00 4.438764024719582757e+00 8.012195651876712787e+00 8.013166679893133804e+00 8.184896462586813470e+00 8.185343469458508991e+00 8.388515460434978976e+00 8.388613334953095801e+00 1.036632304934286708e+01 1.036639094329143518e+01 1.083086783365809147e+01 1.083096871015648865e+01 1.247369156440237070e+01 1.247411761577097167e+01 1.302321598824995164e+01 1.302369861081709779e+01 1.552501227270707851e+01 1.552528234427303211e+01 2.020662135566014683e+01 2.020788328060885775e+01 2.465772347975293499e+01 2.465954281881186461e+01
4.559309514633348194e-03 -6.820325929955826927e-02 -6.801870400456702659e-02 2.248145743448317357e-01 2.266493077949105484e-01 3.566732562360007686e-01 3.596875227005864040e-01 2.797793009657153718e+00 2.797852106296716101e+00 4.440874230057922922e+00 4.440961071937997495e+00 8.008679441656612497e+00 8.009638642256117436e+00 8.183440796465966116e+00 8.183875891712773409e+00 8.391427924483094714e+00 8.391531836110543097e+00 1.036662424396219784e+01 1.036669615138863243e+01 1.083071741943629540e+01 1.083082225193572867e+01 1.247447348106643794e+01 1.247489542057452105e+01 1.302466020276767722e+01 1.302514001523067932e+01 1.552385917591667841e+01 1.552412612566090289e+01 2.020497387155803182e+01 2.020621995697147710e+01 2.465789366545795858e+01 2.465969051657427613e+01
6.079079352844464837e-03 -9.072935434156141621e-02 -9.056616176150077135e-02 3.000617905085459225e-01 3.018653967542274108e-01 4.756938519230365370e-01 4.786558061550830745e-01 2.800276308043324391e+00 2.800346635797009043e+00 4.443947141971918313e+00 4.444037313166520065e+00 8.003882251072104381e+00 8.004824957958765808e+00 8.181319643635198702e+00 8.181738849103954436e+00 8.395486254236232071e+00 8.395597133574854709e+00 1.036704588077847511e+01 1.036712269041445467e+01 1.083050778793197289e+01 1.083061751121542393e+01 1.247556078333309415e+01 1.247597697063467770e+01 1.302667863280921345e+01 1.302715440058371321e+01 1.552224406193591122e+01 1.552250667336007517e+01 2.020267019629072891e+01 2.020389433841628346e+01 2.465813102886091457e+01 2.465989671569971264e+01
7.598849191055581480e-03 -1.131697203455133416e-01 -1.130168124600255952e-01 3.751496039875753530e-01 3.769161306615162466e-01 5.943570010088677913e-01 5.972524947639609172e-01 2.803474648071374364e+00 2.803556215654936068e+00 4.447899259701246777e+00 4.447993133689380763e+00 7.997911359532151820e+00 7.998832978585366682e+00 8.178471746029975620e+00 8.178871759863051594e+00 8.400667269204074472e+00 8.400785072675832410e+00 1.036758780415776471e+01 1.036766993211651311e+01 1.083023981663755819e+01 1.083035489261141571e+01 1.247694622096030592e+01 1.247735502252534268e+01 1.302926771197395617e+01 1.302973809997382659e+01 1.552016617644214413e+01 1.552042326525329763e+01 2.019971313400168711e+01 2.020090945742899180e+01 2.465843468086361767e+01 2.466016084102678008e+01
9.118619029266696388e-03 -1.354919316579596134e-01 -1.353444749221997812e-01 4.500567118748372009e-01 4.517794020296000412e-01 7.125714775268495726e-01 7.153869864984446769e-01 2.807391914366034857e+00 2.807484141461272120e+00 4.452731374842588075e+00 4.452829022913945778e+00 7.990884047860776107e+00 7.991780088545055172e+00 8.174841938659300311e+00 8.175220187467637345e+00 8.406937907961580692e+00 8.407061756659949481e+00 1.036824972173904769e+01 1.036833716574112785e+01 1.082991457778150490e+01 1.083003501805466229e+01 1.247862065625871431e+01 1.247902045063289656e+01 1.303242272047917005e+01 1.303288627788348464e+01 1.551762458411203482e+01 1.551787500737341396e+01 2.019610629230421495e+01 2.019726920995673680e+01 2.465880348894580720e+01 2.466048215673835386e+01
1.063838886747781390e-02 -1.576678532624334883e-01 -1.575235984013899637e-01 5.247541175539067737e-01 5.264261468994516635e-01 8.302432589234001181e-01 8.329659955401224058e-01 2.812033462377858672e+00 2.812135367263143504e+00 4.458444336332930469e+00 4.458545548591380303e+00 7.982918971488006221e+00 7.983785085701947892e+00 8.170389110980858405e+00 8.170743729998454441e+00 8.414255766709873186e+00 8.414384153758353690e+00 1.036903119656954253e+01 1.036912360765122010e+01 1.082953333830712062e+01 1.082965875892871566e+01 1.248057319717370639e+01 1.248096238247837597e+01 1.303613768935806583e+01 1.303659284309924615e+01 1.551461819454160995e+01 1.551486085975982654e+01 2.019185408382844926e+01 2.019297835312930545e+01 2.465923608496577657e+01 2.466085976909972288e+01
1.215815870568892967e-02 -1.796709109868098453e-01 -1.795288825767306085e-01 5.992098970352262022e-01 6.008246356008322131e-01 9.472755722361855257e-01 9.498935966307621159e-01 2.817406698845019264e+00 2.817517001906913343e+00 4.465038998491974276e+00 4.465143316395885797e+00 7.974129831727058360e+00 7.974961860278360959e+00 8.165090342421656544e+00 8.165420102437565220e+00 8.422571153452238946e+00 8.422702173366625189e+00 1.036993164821944191e+01 1.037002840052921293e+01 1.082909757232754266e+01 1.082922726056333929e+01 1.248279135446103538e+01 1.248316835836722305e+01 1.304040528879727390e+01 1.304085034637410168e+01 1.551114579395695259e+01 1.551137966806450663e+01 2.018696172792627408e+01 2.018804250240933840e+01 2.465973087452609036e+01 2.466129262978505921e+01
1.367792854390004545e-02 -2.014751879320176298e-01 -2.013351262361263438e-01 6.733907667617323733e-01 6.749419112201585635e-01 1.063568386599214932e+00 1.066070709630241753e+00 2.823521821472365190e+00 2.823639009635188657e+00 4.472516162816750018e+00 4.472622916268858440e+00 7.964621389673772534e+00 7.965415415559649936e+00 8.158941654614682903e+00 8.159245861778192221e+00 8.431830161382249500e+00 8.431961729044109788e+00 1.037095035584483504e+01 1.037105060833080827e+01 1.082860898085543866e+01 1.082874196306553749e+01 1.248526121972474456e+01 1.248562451198887757e+01 1.304521670369273778e+01 1.304564986535242355e+01 1.550720608273049628e+01 1.550743020090844837e+01 2.018143525242565772e+01 2.018246812813250557e+01 2.466028604780542466e+01 2.466177953977952697e+01
