LAMMPS data file via write_data, version 22 Jul 2025, timestep = 25000, units = metal

16000 atoms
2 atom types

0 138.1249906443492 xlo xhi
0 216.6199784278512 ylo yhi
0 30 zlo zhi
69.0639012647188 0 0 xy xz yz

Masses

1 69.723
2 15.999

Atoms # atomic

1601 1 1.573125331094369 3.1540075337585955 11.010737796955423 0 0 0
1602 1 5.036322855165111 3.1227823200773033 11.011897502850465 0 0 0
1603 1 8.506543046202365 3.120885663279962 11.066718146692557 0 0 0
1604 1 11.948383252754947 3.1381862190582233 11.083676949891652 0 0 0
1605 1 15.405562469915456 3.1286319511960263 11.05119855706901 0 0 0
1606 1 18.8419245583266 3.1705467802345835 11.095260690432083 0 0 0
1607 1 22.331446125999395 3.154363578553847 11.151103278031387 0 0 0
1608 1 25.773314633317796 3.1629219377843487 11.184624587491676 0 0 0
1609 1 29.220475935831715 3.13103763534995 11.304217166563026 0 0 0
1610 1 32.655874167232476 3.1455310146962185 11.251666784286353 0 0 0
1611 1 36.126182510569535 3.1470931944386793 11.2037280867238 0 0 0
1612 1 39.59779385937179 3.113441964975737 11.130095334471017 0 0 0
1613 1 43.051634047499896 3.11046499792115 11.101978698662105 0 0 0
1614 1 46.52794132601441 3.0949500766925078 11.10296306671784 0 0 0
1615 1 49.96581119796728 3.118449241351331 11.116756448274948 0 0 0
1616 1 53.42811025580703 3.111555298531382 11.104200734846067 0 0 0
1617 1 56.87877672427112 3.121310014924826 11.119400493949984 0 0 0
1618 1 60.343735728011985 3.1355306825477633 11.193968036709286 0 0 0
9601 2 3.3068362959735413 3.7876607166409237 10.406052032917106 0 0 0
9602 2 6.774773377610239 3.7716129739181383 10.440259924046847 0 0 0
9603 2 10.209941003842511 3.8100024453065497 10.475120062598856 0 0 0
9604 2 13.683481262012268 3.809419379993554 10.485061240021704 0 0 0
9605 2 17.129691514932286 3.8459609278169404 10.488935493055282 0 0 0
9606 2 20.60057868031315 3.8247861645818864 10.530852182367008 0 0 0
9607 2 24.050905524714544 3.797712960909163 10.544285825191123 0 0 0
9608 2 27.516287674147648 3.7923332431752197 10.618351827814744 0 0 0
9609 2 30.929554387847332 3.8102921273303103 10.649737897834427 0 0 0
9610 2 34.38599179227397 3.8014267212655817 10.594038637701859 0 0 0
9611 2 37.85592691268531 3.7901327944554573 10.556649980262618 0 0 0
