# x_Ainv held_b1_THz held_b2_THz held_b3_THz held_b4_THz held_b5_THz held_b6_THz held_b7_THz held_b8_THz held_b9_THz held_b10_THz held_b11_THz held_b12_THz held_b13_THz held_b14_THz held_b15_THz held_b16_THz held_b17_THz held_b18_THz held_b19_THz held_b20_THz held_b21_THz held_b22_THz held_b23_THz held_b24_THz held_b25_THz held_b26_THz held_b27_THz held_b28_THz held_b29_THz held_b30_THz
2.442938919371e-01 -2.308746974579e+01 -2.189175927649e+01 -2.044747674015e+01 -1.803983711063e+01 -1.494008263919e+01 -1.077183038421e+01 -9.686112638449e+00 -7.867976866868e+00 -7.020895242559e+00 -6.107500156025e+00 -5.630341086671e+00 -3.516031739853e+00 -3.508733216251e+00 -2.391046553004e+00 -1.362512286547e+00 4.654485724807e-01 2.727275959031e+00 2.778030658421e+00 4.354078845038e+00 4.849404941519e+00 5.356945908123e+00 6.052773643430e+00 7.647396739100e+00 7.685966022274e+00 9.736224880836e+00 1.027813811090e+01 1.084961606095e+01 1.585546783920e+01 1.795481779037e+01 2.021803695368e+01
2.565085865339e-01 -2.308765962285e+01 -2.189074251717e+01 -2.045410167114e+01 -1.803326202170e+01 -1.494143459098e+01 -1.077963868263e+01 -9.709819108267e+00 -7.876255773697e+00 -7.033494883291e+00 -6.124287575319e+00 -5.635358633447e+00 -3.515897760214e+00 -3.506810250485e+00 -2.392915232419e+00 -1.360666580125e+00 5.714669562790e-01 2.730826183731e+00 2.778476966163e+00 4.367979394918e+00 4.847080670632e+00 5.364133711522e+00 6.092240449383e+00 7.633824123252e+00 7.700571222483e+00 9.742879597243e+00 1.028968539614e+01 1.086916187071e+01 1.584571931067e+01 1.795443552101e+01 2.021685545451e+01
2.687232811308e-01 -2.308784981133e+01 -2.188969063556e+01 -2.046097075757e+01 -1.802641716775e+01 -1.494286391336e+01 -1.078777524367e+01 -9.733892104228e+00 -7.884741331184e+00 -7.047190187443e+00 -6.142075273384e+00 -5.640471109713e+00 -3.523282048493e+00 -3.493064713718e+00 -2.394895702922e+00 -1.358695968636e+00 6.551990373708e-01 2.734379135251e+00 2.778830127367e+00 4.382346673496e+00 4.844233257816e+00 5.371508221266e+00 6.131267857591e+00 7.620367103141e+00 7.715919289802e+00 9.749497530511e+00 1.030226030827e+01 1.088912779395e+01 1.583553053123e+01 1.795403582637e+01 2.021563200846e+01
2.809379757276e-01 -2.308803915928e+01 -2.188860571530e+01 -2.046807326399e+01 -1.801930986659e+01 -1.494437210427e+01 -1.079623132467e+01 -9.758264259358e+00 -7.893408679536e+00 -7.062028350896e+00 -6.160672127658e+00 -5.645663000522e+00 -3.530874755889e+00 -3.474959376819e+00 -2.396989639697e+00 -1.356598157695e+00 7.246558374460e-01 2.737927787904e+00 2.779079303980e+00 4.397172483527e+00 4.840829018387e+00 5.379045488631e+00 6.169693318281e+00 7.607099828170e+00 7.731991390240e+00 9.756031004816e+00 1.031591471864e+01 1.090946304834e+01 1.582490715963e+01 1.795361889851e+01 2.021436875052e+01
2.931526703245e-01 -2.308822648900e+01 -2.188748994092e+01 -2.047539807803e+01 -1.801194778216e+01 -1.494596069658e+01 -1.080499753307e+01 -9.782871326891e+00 -7.902232552720e+00 -7.078050401906e+00 -6.179874550167e+00 -5.650919105351e+00 -3.538665132510e+00 -3.452688536098e+00 -2.399198596522e+00 -1.354371125743e+00 7.838737759263e-01 2.741466246683e+00 2.779213927632e+00 4.412448339175e+00 4.836836641763e+00 5.386721744172e+00 6.207372714080e+00 7.594093260832e+00 7.748763027550e+00 9.762433712842e+00 1.033069681680e+01 1.093011825881e+01 1.581385526880e+01 1.795318494219e+01 2.021306789046e+01
3.053673649213e-01 -2.308841060036e+01 -2.188634559843e+01 -2.048293372533e+01 -1.800433892443e+01 -1.494763125225e+01 -1.081406380657e+01 -9.807652247056e+00 -7.911187369257e+00 -7.095289159794e+00 -6.199474318354e+00 -5.656224596446e+00 -3.546643029581e+00 -3.426468516564e+00 -2.401523998040e+00 -1.352013126431e+00 8.352531162627e-01 2.744989611231e+00 2.779223699227e+00 4.428165100579e+00 4.832227387224e+00 5.394513763720e+00 6.244180663685e+00 7.581414687936e+00 7.766203845746e+00 9.768661651466e+00 1.034664985855e+01 1.095104555362e+01 1.580238136873e+01 1.795273417532e+01 2.021173170946e+01
3.175820595182e-01 -2.308859027418e+01 -2.188517507588e+01 -2.049066838482e+01 -1.799649164916e+01 -1.494938535590e+01 -1.082341939512e+01 -9.832549171918e+00 -7.920247323133e+00 -7.113767181749e+00 -6.219266021824e+00 -5.661565068740e+00 -3.554798914639e+00 -3.396530402413e+00 -2.403967133153e+00 -1.349522687464e+00 8.803732772359e-01 2.748493843498e+00 2.779098580738e+00 4.444312647543e+00 4.826975278389e+00 5.402399217865e+00 6.280010523453e+00 7.569127261637e+00 7.784277587743e+00 9.774674002146e+00 1.036381097716e+01 1.097219863426e+01 1.579049243093e+01 1.795226682938e+01 2.021036255674e+01
3.297967541150e-01 -2.308876427562e+01 -2.188398086384e+01 -2.049858990436e+01 -1.798841465728e+01 -1.495122460801e+01 -1.083305284542e+01 -9.857507455026e+00 -7.929386474150e+00 -7.133494842313e+00 -6.239053745819e+00 -5.666926581394e+00 -3.563123877020e+00 -3.363113686633e+00 -2.406529149367e+00 -1.346898606387e+00 9.203471961330e-01 2.751975642484e+00 2.778828780372e+00 4.460879592557e+00 4.821057300602e+00 5.410356992546e+00 6.314774099255e+00 7.557289574864e+00 7.802942226591e+00 9.780433901181e+00 1.038221011898e+01 1.099353282224e+01 1.577819591448e+01 1.795178314981e+01 2.020896284593e+01
3.420114487119e-01 -2.308893135756e+01 -2.188276555591e+01 -2.050668581663e+01 -1.798011699412e+01 -1.495315061746e+01 -1.084295198790e+01 -9.882475612039e+00 -7.938578837052e+00 -7.154468705835e+00 -6.258656700094e+00 -5.672295691180e+00 -3.571609624604e+00 -3.326460917032e+00 -2.409211047907e+00 -1.344139943812e+00 9.559986126391e-01 2.755432328313e+00 2.778404732291e+00 4.477853032501e+00 4.814453603266e+00 5.418367470159e+00 6.348401084670e+00 7.545955276448e+00 7.822150276965e+00 9.785909052761e+00 1.040186915699e+01 1.101500508617e+01 1.576549979368e+01 1.795128339646e+01 2.020753505141e+01
3.542261433087e-01 -2.308909026413e+01 -2.188153184913e+01 -2.051494335538e+01 -1.797160804825e+01 -1.495516499359e+01 -1.085310392679e+01 -9.907405257851e+00 -7.947798468754e+00 -7.176670348082e+00 -6.277913595406e+00 -5.677659478005e+00 -3.580248472796e+00 -3.286813336728e+00 -2.412013679461e+00 -1.341246014532e+00 9.879600196084e-01 2.758861737024e+00 2.777817072064e+00 4.495218337963e+00 4.807147706917e+00 5.426412762784e+00 6.380838246985e+00 7.535172731684e+00 7.841849284358e+00 9.791072151117e+00 1.042280122242e+01 1.103657405172e+01 1.575241258747e+01 1.795076784395e+01 2.020608170448e+01
