# Tetrahedron method
       -1.9486003668        0.0000000000
       -1.8316863636        0.0000000000
       -1.7147723603        0.0000000000
       -1.5978583570        0.0000000000
       -1.4809443537        0.0000000000
       -1.3640303505        0.0000000000
       -1.2471163472        0.0000000000
       -1.1302023439        0.0000000000
       -1.0132883407        0.0000000000
       -0.8963743374        0.0000000000
       -0.7794603341        0.0000000000
       -0.6625463308        0.0000000000
       -0.5456323276        0.0000000000
       -0.4287183243        0.0000000000
       -0.3118043210        0.0000000000
       -0.1948903178        0.0000000000
       -0.0779763145        0.0000000000
        0.0389376888        0.0000383456
        0.1558516921        0.0006135754
        0.2727656953        0.0018790945
        0.3896796986        0.0038349030
        0.5065937019        0.0088011160
        0.6235077052        0.0143019429
        0.7404217084        0.0206143147
        0.8573357117        0.0281344265
        0.9742497150        0.0371498319
        1.0911637182        0.0482554494
        1.2080777215        0.0594872090
        1.3249917248        0.0722255388
        1.4419057281        0.0858910388
        1.5588197313        0.1016071489
        1.6757337346        0.1204100894
        1.7926477379        0.1395810518
        1.9095617411        0.1605183748
        2.0264757444        0.1855661789
        2.1433897477        0.2133218743
        2.2603037510        0.2434599502
        2.3772177542        0.2770033498
        2.4941317575        0.3178445258
        2.6110457608        0.3626555654
        2.7279597641        0.4142878989
        2.8448737673        0.4786625775
        2.9617877706        0.5542251009
        3.0787017739        0.6418471588
        3.1956157771        0.7645498514
        3.3125297804        0.9123648138
        3.4294437837        1.1748746698
        3.5463577870        1.5960271488
        3.6632717902        2.0046812423
        3.7801857935        2.6025395631
        3.8970997968        2.6767533021
        4.0140138000        2.4202775394
        4.1309278033        3.1196026942
        4.2478418066        2.9035957591
        4.3647558099        2.5906873161
        4.4816698131        2.3531394954
        4.5985838164        1.7929365548
        4.7154978197        2.3922549526
        4.8324118230        2.0966417213
        4.9493258262        2.3939027252
        5.0662398295        2.6499081772
        5.1831538328        2.1046169247
        5.3000678360        1.4433194558
        5.4169818393        1.3634366259
        5.5338958426        1.4482078269
        5.6508098459        1.2664393438
        5.7677238491        1.2215693950
        5.8846378524        1.2477112002
        6.0015518557        1.6682071861
        6.1184658590        1.5312718176
        6.2353798622        1.4532837779
        6.3522938655        1.4523441134
        6.4692078688        1.3561834053
        6.5861218720        1.3489553230
        6.7030358753        1.4431467781
        6.8199498786        1.4431757964
        6.9368638819        1.7324896249
        7.0537778851        1.3083065392
        7.1706918884        1.0897284459
        7.2876058917        1.0769991440
        7.4045198949        1.2424813744
        7.5214338982        1.9338864940
        7.6383479015        2.4507282748
        7.7552619048        3.0868560443
        7.8721759080        2.5540370138
        7.9890899113        3.7802070425
        8.1060039146        5.3078795820
        8.2229179179        3.9221906008
        8.3398319211        4.7306500630
        8.4567459244        4.1469234103
        8.5736599277        1.8160606125
        8.6905739309        1.6349480370
        8.8074879342        1.4290651995
        8.9244019375        1.6279061972
        9.0413159408        1.8462018578
        9.1582299440        2.4986314716
        9.2751439473        2.6879522631
        9.3920579506        2.2846027644
        9.5089719538        2.1023970665
        9.6258859571        2.4838172714
        9.7427999604        2.3596004180
        9.8597139637        2.5860991935
        9.9766279669        3.0734847992
       10.0935419702        2.7930751694
       10.2104559735        1.1801464787
       10.3273699768        1.0319731726
       10.4442839800        0.6450904711
       10.5611979833        0.7048236182
       10.6781119866        1.5986460028
       10.7950259898        1.7771051070
       10.9119399931        2.3197971774
       11.0288539964        3.0765396892
       11.1457679997        6.3782783573
       11.2626820029        0.6579795321
       11.3795960062        0.2671182781
       11.4965100095        0.0000000000
       11.6134240127        0.0000000000
       11.7303380160        0.0000000000
       11.8472520193        0.8870183817
       11.9641660226        5.4174150703
       12.0810800258        3.3909565030
       12.1979940291        1.6031479474
       12.3149080324        1.8559061715
       12.4318220357        2.2598110920
       12.5487360389        2.2639388828
       12.6656500422        1.8948020398
       12.7825640455        1.9470523496
       12.8994780487        2.4358677672
       13.0163920520        2.6281851263
       13.1333060553        3.0681272505
       13.2502200586        2.5916403590
       13.3671340618        2.3311979346
       13.4840480651        2.7267472448
       13.6009620684        2.7479009373
       13.7178760716        2.7412975498
       13.8347900749        1.9798052646
       13.9517040782        1.1590086646
       14.0686180815        1.0278628499
       14.1855320847        1.1001531642
       14.3024460880        1.1396744375
       14.4193600913        1.1076310343
       14.5362740946        1.1798078454
       14.6531880978        0.8468842695
       14.7701021011        0.8650369917
       14.8870161044        2.1034653237
